awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi
23390003,2011,2014,14300000,0,12501,4,BIO,1,10.1002/adsc.201300326
23390003,2011,2014,14300000,0,12501,4,BIO,1,10.1016/j.tet.2013.09.042
23390003,2011,2014,14300000,0,12501,4,BIO,1,10.1021/ol300770w
23390003,2011,2014,14300000,0,12501,4,BIO,1,10.1039/c2cc31699d
23390003,2011,2014,14300000,0,12501,4,BIO,1,10.1016/j.tetasy.2012.05.026
23390003,2011,2014,14300000,0,12501,4,BIO,1,10.1021/ol2023054
23390464,2011,2013,14700000,0,16101,3,BIO,1,10.3892/ijo.2012.1692
23390464,2011,2013,14700000,0,16101,3,BIO,1,10.1111/pme.12008
23390464,2011,2013,14700000,0,16101,3,BIO,1,10.1016/j.ajoms.2013.02.008
23390464,2011,2013,14700000,0,16101,3,BIO,1,10.1016/j.archoralbio.2013.09.004
23390464,2011,2013,14700000,0,16101,3,BIO,1,10.1111/j.1582-4934.2011.01456.x
23390464,2011,2013,14700000,0,16101,3,BIO,1,10.1177/0022034512446343
23380113,2011,2013,14800000,0,17301,3,BIO,1,10.1007/s00227-013-2369-3
23380113,2011,2013,14800000,0,17301,3,BIO,1,10.1007/s00227-013-2205-9
23380113,2011,2013,14800000,0,17301,3,BIO,1,10.1387/ijdb.103181rm
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1902/jop.2013.120696
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1902/jop.2011.110356
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1111/j.1600-0765.2011.01411.x
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1111/j.1600-0765.2011.01389.x
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1902/jop.2011.110020
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1111/j.1600-0765.2010.01300.x
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1902/jop.2010.090688
22390396,2010,2012,14900000,0,13101,3,BIO,1,10.1111/j.1600-0765.2011.01349.x
22380152,2010,2012,14800000,0,17102,3,BIO,1,10.1152/ajpendo.00470.2011
22370021,2010,2013,13800000,0,15301,4,BIO,1,10.3389/fpls.2014.00094
22370021,2010,2013,13800000,0,15301,4,BIO,1,10.1039/c3ay26360f
22370021,2010,2013,13800000,0,15301,4,BIO,1,10.4161/psb.20784
22370021,2010,2013,13800000,0,15301,4,BIO,1,10.1093/pcp/pcs017
22370021,2010,2013,13800000,0,15301,4,BIO,1,10.1093/pcp/pcs019
22370021,2010,2013,13800000,0,15301,4,BIO,1,10.1016/j.febslet.2010.05.035
23380168,2011,2013,14300000,0,32607,3,BIO,3,10.1095/biolreprod.113.114405
22390333,2010,2012,14700000,0,74314,3,BIO,11,10.1016/j.jhsa.2010.10.034
22390333,2010,2012,14700000,0,74314,3,BIO,11,10.2460/ajvr.72.8.1118
22390333,2010,2012,14700000,0,74314,3,BIO,11,10.3233/rnn-2011-0629
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.3892/mco.2013.223
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1016/j.ajpath.2013.01.039
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1097/pgp.0b013e31827c6362
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1210/jc.2013-1267
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.3892/or.2013.2439
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.4161/cbt.13.1.18440
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.4161/cbt.19292
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1097/pgp.0b013e3182285c90
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1097/igc.0b013e3181ffbe9f
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1097/pgp.0b013e3181f71264
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1097/pgp.0b013e3182165eba
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1158/1078-0432.ccr-10-2987
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1210/en.2009-0721
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1016/j.ygyno.2010.05.004
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1620/tjem.223.91
22390308,2010,2013,14300000,0,11501,4,BIO,1,10.1016/j.mcn.2011.08.002
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.2116/analsci.30.1169
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1292/jvms.14-0007
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1016/j.ympev.2014.08.004
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1002/pro.2491
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.2141/jpsa.0130028
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1016/j.vetmic.2013.04.013
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1371/journal.pone.0077359
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1016/j.bbrc.2013.08.085
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1007/s00705-012-1540-3
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1016/j.jcpa.2013.02.002
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.3109/13506129.2013.783474
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1007/s00705-012-1536-z
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1016/j.autneu.2011.12.001
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.3109/13506129.2011.637145
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.3106/041.037.0101
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1292/jvms.12-0032
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1016/j.cellimm.2012.11.007
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1007/s11626-011-9434-3
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1645/ge-2830.1
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.3354/dao02405
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.3109/13506129.2011.582901
23380178,2011,2014,14000000,0,13701,4,BIO,1,10.1007/s00441-011-1250-2
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1111/1365-2435.12416
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1111/btp.12135
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1016/j.flora.2014.08.006
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1111/plb.12189
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1007/s11258-014-0419-7
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1007/s10144-014-0462-1
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.2980/20-2-3609
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1007/s10310-013-0398-x
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1007/s11284-012-0980-2
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1111/j.1365-2745.2011.01866.x
23380087,2011,2014,11100000,0,21401,4,BIO,2,10.1007/s11284-011-0847-y
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1111/psyg.12119
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1016/j.pscychresns.2015.01.018
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.2147/ndt.s74550
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1016/j.genhosppsych.2014.09.016
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1002/gps.4215
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1002/gps.4173
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1371/journal.pone.0100634
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1097/mnm.0000000000000052
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1017/s1461145713001764
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1007/s12149-013-0798-1
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1017/s1461145713001521
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1097/jcp.0b013e31829798d5
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.3389/fnhum.2013.00221
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1097/jcp.0b013e3182825bce
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1111/j.1440-1819.2011.02250.x
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1111/j.1440-1819.2011.02314.x
23390292,2011,2014,14700000,0,32666,4,BIO,3,10.1038/mp.2012.7
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1186/2040-2392-4-19
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1186/2040-2392-4-6
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1111/bpa.12002
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1503/jpn.120058
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1186/2040-2392-3-12
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1016/j.biopsych.2011.09.020
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1186/2040-2392-3-11
23390288,2011,2013,14800000,0,13802,3,BIO,1,10.1001/jamapsychiatry.2013.272
23390052,2011,2013,15200000,0,32202,3,BIO,3,10.1111/jne.12019
23390052,2011,2013,15200000,0,32202,3,BIO,3,10.1111/j.1365-2826.2012.02300.x
23390052,2011,2013,15200000,0,32202,3,BIO,3,10.1111/j.1365-2826.2011.02237.x
23390052,2011,2013,15200000,0,32202,3,BIO,3,10.1111/j.1365-2826.2010.02077.x
23370085,2011,2013,8200000,0,14301,3,BIO,1,10.1016/j.cellsig.2014.01.027
23370085,2011,2013,8200000,0,14301,3,BIO,1,10.1091/mbc.e12-11-0782
23370085,2011,2013,8200000,0,14301,3,BIO,1,10.1016/j.fob.2013.01.002
23370085,2011,2013,8200000,0,14301,3,BIO,1,10.1016/j.yexcr.2011.05.014
23390470,2011,2013,14600000,0,11301,3,BIO,1,10.1074/jbc.m111.285874
23390470,2011,2013,14600000,0,11301,3,BIO,1,10.1007/s00223-011-9494-0
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1038/leu.2011.202
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.4049/jimmunol.1200056
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1016/j.bbrc.2012.01.109
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1038/onc.2011.604
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1111/j.1365-2141.2011.08914.x
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1111/j.1538-7836.2012.04695.x
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1111/j.1538-7836.2011.04245.x
22390194,2010,2012,14300000,0,14401,3,BIO,1,10.1111/j.1600-0609.2011.01597.x
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1017/s0967199411000268
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.2012-010
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.11-132m
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1007/s12522-012-0128-7
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1007/s12522-011-0096-3
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1111/j.1740-0929.2010.00870.x
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.11-013h
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1016/j.theriogenology.2010.12.023
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1007/s12522-010-0073-2
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1274/jmor.28.61
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.10-119h
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1007/s12522-010-0068-z
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.10-047h
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.10-071h
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1016/j.theriogenology.2010.04.006
22380151,2010,2012,15300000,0,14501,3,BIO,1,10.1262/jrd.2011-052
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.3233/jad-2011-110167
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.1016/j.neuroimage.2012.03.046
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.1016/j.rasd.2013.03.001
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.1016/j.rasd.2010.03.012
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.1016/j.neuroimage.2010.12.083
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.1007/s00521-010-0399-z
22390177,2010,2012,14200000,0,17102,3,BIO,1,10.1016/j.neures.2011.10.003
23380117,2011,2014,14400000,0,32665,4,BIO,3,10.1016/j.aquaculture.2014.10.020
23380117,2011,2014,14400000,0,32665,4,BIO,3,10.1016/j.jprot.2011.12.009
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1186/1742-2094-9-172
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1074/jbc.m112.349142
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/j.1471-4159.2012.07667.x
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/j.1471-4159.2011.07608.x
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1002/hipo.20973
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/j.1600-079x.2011.00869.x
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/j.1471-4159.2011.07256.x
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1016/j.bbagen.2012.12.029
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.4137/ehi.s10346
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/cns.12084
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1016/j.bbr.2012.12.054
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/cns.12032
22390109,2010,2012,13700000,0,11301,3,BIO,1,10.1111/jpi.12009
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1016/j.bbrc.2013.10.013
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1091/mbc.e13-04-0210
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1016/j.jmb.2013.05.023
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1016/j.bbrc.2013.03.131
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1016/j.bbrc.2012.11.112
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1021/bi2018915
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1242/jcs.099549
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1242/jcs.086850
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1093/jb/mvr011
23370055,2011,2013,15400000,0,24506,3,BIO,2,10.1093/jb/mvq131
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.1016/j.molcel.2014.12.014
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.1021/bi501166r
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.1007/s10969-014-9190-1
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.1101/gad.233916.113
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.1107/s1744309113000055
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.1016/j.sbi.2011.11.006
23370048,2011,2014,15300000,0,12601,4,BIO,1,10.4161/trns.2.4.16148
22380094,2010,2012,14700000,0,13701,3,BIO,1,10.1007/s10086-012-1303-5
22380094,2010,2012,14700000,0,13701,3,BIO,1,10.1007/s11418-012-0672-9
22380094,2010,2012,14700000,0,13701,3,BIO,1,10.3923/rjmp.2012.406.415
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1371/journal.pone.0094213
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1093/neuonc/not239
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1038/ncomms3763
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1073/pnas.1320145110
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1093/jb/mvs147
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1038/ni.2376
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1016/j.ejca.2011.12.028
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1016/j.nbd.2011.05.014
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1016/j.ajpath.2011.02.003
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1096/fj.10-174615
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1371/journal.pone.0016324
23390090,2011,2013,15200000,0,10101,3,BIO,1,10.1126/science.1198469
23370005,2011,2014,13700000,0,10101,4,BIO,1,10.1007/s11284-014-1190-x
23370005,2011,2014,13700000,0,10101,4,BIO,1,10.1111/ens.12089
23370005,2011,2014,13700000,0,10101,4,BIO,1,10.1111/j.1479-8298.2012.00544.x
23370005,2011,2014,13700000,0,10101,4,BIO,1,10.1002/arch.21093
23370005,2011,2014,13700000,0,10101,4,BIO,1,10.1111/phen.12024
23370005,2011,2014,13700000,0,10101,4,BIO,1,10.1603/en13141
23380025,2011,2013,14700000,0,15101,3,BIO,1,10.1094/phyto-08-12-0201-r
23380025,2011,2013,14700000,0,15101,3,BIO,1,10.4172/2157-7471.s2-001
23380025,2011,2013,14700000,0,15101,3,BIO,1,10.1111/j.1574-6976.2012.00350.x
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1080/02772248.2012.662811
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1007/s00239-012-9495-2
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1111/j.1529-8817.2011.01094.x
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1007/s00709-012-0405-7
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1080/09670262.2010.548101
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1080/09670262.2011.614355
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1093/aobpla/plr001
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1111/j.1440-1835.2010.00601.x
22370034,2010,2012,14500000,0,14501,3,BIO,1,10.1080/09670262.2010.490959
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1007/s00125-012-2578-1
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1681/asn.2011100985
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1038/ki.2011.305
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1371/journal.pone.0054184
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.3747/pdi.2011.00033
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1007/s10157-013-0778-8
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1183/09031936.00192613
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1371/journal.pone.0088942
23390225,2011,2013,14900000,0,14301,3,BIO,1,10.1371/journal.pone.0087667
23390104,2011,2013,7600000,0,14401,3,BIO,1,10.1096/fj.12-213900
23390104,2011,2013,7600000,0,14401,3,BIO,1,10.1074/jbc.m111.228478
23390104,2011,2013,7600000,0,14401,3,BIO,1,10.1111/j.1742-4658.2011.08197.x
23390104,2011,2013,7600000,0,14401,3,BIO,1,10.1111/j.1348-0421.2010.00300.x
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1099/vir.0.053645-0
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1016/j.virol.2012.10.016
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1016/j.bbrc.2013.05.103
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1093/glycob/cwt082
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1128/jvi.02065-13
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1007/s11262-012-0783-0
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1099/vir.0.033332-0
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1016/j.virusres.2010.08.025
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1016/j.ibmb.2011.08.005
23380034,2011,2013,12900000,0,13901,3,BIO,1,10.1128/jvi.00203-11
23390466,2011,2013,14800000,0,17701,3,BIO,1,10.1002/ijc.26187
23390466,2011,2013,14800000,0,17701,3,BIO,1,10.1002/cncr.27542
23390466,2011,2013,14800000,0,17701,3,BIO,1,10.1002/cncr.27417
23390466,2011,2013,14800000,0,17701,3,BIO,1,10.1016/j.joms.2011.04.021
23390466,2011,2013,14800000,0,17701,3,BIO,1,10.1016/j.ajoms.2012.01.012
22370043,2010,2012,14500000,0,10101,3,BIO,1,10.4049/jimmunol.1102711
22370043,2010,2012,14500000,0,10101,3,BIO,1,10.1016/j.humimm.2012.11.060
22370043,2010,2012,14500000,0,10101,3,BIO,1,10.4049/jimmunol.1102886
22370043,2010,2012,14500000,0,10101,3,BIO,1,10.1016/j.jmb.2011.09.018
22370043,2010,2012,14500000,0,10101,3,BIO,1,10.1074/jbc.m110.157859
23380190,2011,2013,15500000,0,12101,3,BIO,1,10.1371/journal.pone.0094144
23380190,2011,2013,15500000,0,12101,3,BIO,1,10.1007/s10658-014-0389-6
23380190,2011,2013,15500000,0,12101,3,BIO,1,10.1371/journal.pone.0078746
23380190,2011,2013,15500000,0,12101,3,BIO,1,10.1264/jsme2.me13002
23380190,2011,2013,15500000,0,12101,3,BIO,1,10.1007/s12275-012-2105-6
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1158/0008-5472.can-13-2470
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1111/cas.12352
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1093/ndt/gft394
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1097/mph.0b013e318279e81c
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1097/mph.0b013e318290c686
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1186/1471-2334-13-465
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1016/j.bbmt.2013.09.012
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1186/2193-1801-2-424
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1093/ndt/gft216
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1097/mph.0b013e31829182bb
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1111/cas.12173
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1212/wnl.0b013e31828f18d8
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.3109/10799893.2013.779279
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1016/j.jpeds.2013.01.003
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/bmt.2012.136
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/bmt.2012.29
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/leu.2012.45
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/onc.2011.616
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1111/j.1365-2141.2011.08900.x
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1007/s10157-011-0538-6
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1111/j.1349-7006.2011.01995.x
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/leu.2010.307
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/leu.2010.241
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1016/j.braindev.2010.06.014
23390269,2011,2013,14900000,0,12601,3,BIO,1,10.1038/nature10496
23390145,2011,2014,14200000,0,382715,4,BIO,8,10.1371/journal.pone.0088319
23390145,2011,2014,14200000,0,382715,4,BIO,8,10.3727/096368913x665594
23390145,2011,2014,14200000,0,382715,4,BIO,8,10.1016/j.yjmcc.2012.06.020
23390145,2011,2014,14200000,0,382715,4,BIO,8,10.3109/14653249.2012.658911
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1111/sji.12067
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1093/intimm/dxt030
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1016/j.vaccine.2013.02.016
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1016/j.imbio.2012.07.033
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1084/jem.20120127
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1073/pnas.1115369109
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1016/j.imbio.2010.10.007
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1016/j.bbrc.2011.08.035
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1074/jbc.m111.271007
23380073,2011,2013,14400000,0,12601,3,BIO,1,10.1016/j.imlet.2011.09.001
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1073/pnas.1305438111
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1111/nph.12579
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1104/pp.113.223826
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1126/scisignal.2003760
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1104/pp.113.217984
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.4161/psb.20936
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1104/pp.112.195537
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1104/pp.112.196428
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.4161/psb.6.11.17800
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1016/j.cub.2011.06.025
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1093/pcp/pcr072
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1007/s10265-011-0426-x
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1016/b978-0-12-386039-2.00003-1
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.3389/fpls.2013.00440
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1093/pcp/pcu028
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1007/s11104-012-1136-4
23370019,2011,2013,12600000,0,13901,3,BIO,1,10.1104/pp.111.175943
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1016/j.stem.2013.01.009
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1016/j.febslet.2013.02.046
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1074/jbc.m113.451849
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1093/brain/awt029
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1016/j.bmc.2013.02.054
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1126/scitranslmed.3005697
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1093/hmg/ddt095
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1016/j.neulet.2013.04.057
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1186/1756-6606-6-35
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1111/jnc.12326
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1016/j.neurobiolaging.2013.07.014
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1371/journal.pone.0072796
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.3233/jad-130632
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1002/mds.25711
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1002/mds.25710
