awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi,Title,Authors,Source Title,Publication Date,Publication Year,Conference Title,Conference Date,Total Citations,Average per Year,ave3,ave5
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1126/scitranslmed.3004052,Drug Screening for ALS Using Patient-Specific Induced Pluripotent Stem Cells,"Egawa, Naohiro; Kitaoka, Shiho; Tsukita, Kayoko; Naitoh, Motoko; Takahashi, Kazutoshi; Yamamoto, Takuya; Adachi, Fumihiko; Kondo, Takayuki; Okita, Keisuke; Asaka, Isao; Aoi, Takashi; Watanabe, Akira; Yamada, Yasuhiro; Morizane, Asuka; Takahashi, Jun; Ayaki, Takashi; Ito, Hidefumi; Yoshikawa, Katsuhiro; Yamawaki, Satoko; Suzuki, Shigehiko; Watanabe, Dai; Hioki, Hiroyuki; Kaneko, Takeshi; Makioka, Kouki; Okamoto, Koichi; Takuma, Hiroshi; Tamaoka, Akira; Hasegawa, Kazuko; Nonaka, Takashi; Hasegawa, Masato; Kawata, Akihiro; Yoshida, Minoru; Nakahata, Tatsutoshi; Takahashi, Ryosuke; Marchetto, Maria C. N.; Gage, Fred H.; Yamanaka, Shinya; Inoue, Haruhisa",SCIENCE TRANSLATIONAL MEDICINE,AUG 1 2012,2012,,,382.0,31.83,31.33333333,40.2
23390232,2011,2013,14800000,0,14301,3,BIO,1,10.1371/journal.pgen.1002537,Parkinson's Disease-Associated Kinase PINK1 Regulates Miro Protein Level and Axonal Transport of Mitochondria,"Liu, Song; Sawada, Tomoyo; Lee, Seongsoo; Yu, Wendou; Silverio, George; Alapatt, Philomena; Millan, Ivan; Shen, Alice; Saxton, William; Kanao, Tomoko; Takahashi, Ryosuke; Hattori, Nobutaka; Imai, Yuzuru; Lu, Bingwei",PLOS GENETICS,MAR 2012,2012,,,261.0,21.75,24.66666667,24.8
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1016/j.jip.2013.10.013,Immunoevasive protein (IEP)-containing surface layer covering polydnavirus particles is essential for viral infection,"Furihata, Shunsuke; Tanaka, Kohjiro; Ryuda, Masasuke; Ochiai, Masanori; Matsumoto, Hitoshi; Csikos, Gyorge; Hayakawa, Yoichi",JOURNAL OF INVERTEBRATE PATHOLOGY,JAN 2014,2014,,,8.0,0.8,1.0,0.8
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1016/j.jinsphys.2013.11.008,Gain of long tonic immobility behavioral trait causes the red flour beetle to reduce anti-stress capacity,"Kiyotake, Hikaru; Matsumoto, Hitoshi; Nakayama, Satoshi; Sakai, Miyuki; Miyatake, Takahisa; Ryuda, Masasuke; Hayakawa, Yoichi",JOURNAL OF INSECT PHYSIOLOGY,JAN 2014,2014,,,24.0,2.4,1.333333333,2.0
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1007/s13355-014-0261-3,Changes of RNA virus infection rates and gut microbiota in young worker Apis mellifera (Hymenoptera: Apidae) of a chalkbrood-infected colony after a pollination task in a greenhouse,"Matsumoto, Hitoshi; Nomura, Sachiyo; Hayakawa, Yoichi",APPLIED ENTOMOLOGY AND ZOOLOGY,AUG 2014,2014,,,2.0,0.2,0.333333333,0.2
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1038/ncomms5628,Switching between humoral and cellular immune responses in Drosophila is guided by the cytokine GBP,"Tsuzuki, Seiji; Matsumoto, Hitoshi; Furihata, Shunsuke; Ryuda, Masasuke; Tanaka, Hirotoshi; Sung, Eui Jae; Bird, Gary S.; Zhou, Yixing; Shears, Stephen B.; Hayakawa, Yoichi",NATURE COMMUNICATIONS,AUG 2014,2014,,,55.0,5.5,4.666666667,5.0
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1038/srep00210,Drosophila growth-blocking peptide-like factor mediates acute immune reactions during infectious and non-infectious stress,"Tsuzuki, Seiji; Ochiai, Masanori; Matsumoto, Hitoshi; Kurata, Shoichiro; Ohnishi, Atsushi; Hayakawa, Yoichi",SCIENTIFIC REPORTS,JAN 5 2012,2012,,,47.0,3.92,4.0,5.0
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1016/j.ibmb.2011.11.009,Enhanced expression of stress-responsive cytokine-like gene retards insect larval growth,"Yamaguchi, Koichiro; Matsumoto, Hitoshi; Ochiai, Masanori; Tsuzuki, Seiji; Hayakawa, Yoichi",INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,MAR 2012,2012,,,25.0,2.08,2.333333333,1.8
23370034,2011,2014,8200000,0,17201,4,BIO,1,10.1016/j.ibmb.2012.03.001,Characteristics common to a cytokine family spanning five orders of insects,"Matsumoto, Hitoshi; Tsuzuki, Seiji; Date-Ito, Atsuko; Ohnishi, Atsushi; Hayakawa, Yoichi",INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY,JUN 2012,2012,,,32.0,2.67,2.333333333,3.0
22390076,2010,2012,13700000,0,14202,3,BIO,1,10.1371/journal.pone.0037220,Memory Immune Responses against Pandemic (H1N1) 2009 Influenza Virus Induced by a Whole Particle Vaccine in Cynomolgus Monkeys Carrying Mafa-A1*052:02,"Arikata, Masahiko; Itoh, Yasushi; Okamatsu, Masatoshi; Maeda, Toshinaga; Shiina, Takashi; Tanaka, Keiko; Suzuki, Shingo; Nakayama, Misako; Sakoda, Yoshihiro; Ishigaki, Hirohito; Takada, Ayato; Ishida, Hideaki; Soda, Kosuke; Van Loi Pham; Tsuchiya, Hideaki; Nakamura, Shinichiro; Torii, Ryuzo; Shimizu, Takeshi; Inoko, Hidetoshi; Ohkubo, Iwao; Kida, Hiroshi; Ogasawara, Kazumasa",PLOS ONE,MAY 18 2012,2012,,,19.0,1.58,1.333333333,1.6
22390076,2010,2012,13700000,0,14202,3,BIO,1,10.1016/j.virol.2010.08.006,Establishment of a cynomolgus macaque model of influenza B virus infection,"Kitano, Mitsutaka; Itoh, Yasushi; Kodama, Makoto; Ishigaki, Hirohito; Nakayama, Misako; Nagata, Tomoya; Ishida, Hideaki; Tsuchiya, Hideaki; Toni, Ryuzo; Baba, Keiko; Yoshida, Ryu; Sato, Akihiko; Ogasawara, Kazumasa",VIROLOGY,NOV 25 2010,2010,,,18.0,1.29,1.333333333,1.2
22390061,2010,2012,13900000,0,16101,3,BIO,1,10.2337/db11-1767,"Brown Rice and Its Component, gamma-Oryzanol, Attenuate the Preference for High-Fat Diet by Decreasing Hypothalamic Endoplasmic Reticulum Stress in Mice","Kozuka, Chisayo; Yabiku, Kouichi; Sunagawa, Sumito; Ueda, Rei; Taira, Shin-ichiro; Ohshiro, Hiroyuki; Ikema, Tomomi; Yamakawa, Ken; Higa, Moritake; Tanaka, Hideaki; Takayama, Chitoshi; Matsushita, Masayuki; Oyadomari, Seiichi; Shimabukuro, Michio; Masuzaki, Hiroaki",DIABETES,DEC 2012,2012,,,59.0,4.92,2.333333333,4.2
22390061,2010,2012,13900000,0,16101,3,BIO,1,10.1016/j.yexcr.2012.04.016,Nanosecond pulsed electric fields act as a novel cellular stress that induces translational suppression accompanied by eIF2 alpha phosphorylation and 4E-BP1 dephosphorylation,"Morotomi-Yano, Keiko; Oyadomari, Seiichi; Akiyama, Hidenori; Yano, Ken-ichi",EXPERIMENTAL CELL RESEARCH,AUG 15 2012,2012,,,31.0,2.58,2.666666667,2.6
22390061,2010,2012,13900000,0,16101,3,BIO,1,10.1007/s10495-011-0576-2,CHOP deletion does not impact the development of diabetes but suppresses the early production of insulin autoantibody in the NOD mouse,"Satoh, T.; Abiru, N.; Kobayashi, M.; Zhou, H.; Nakamura, K.; Kuriya, G.; Nakamura, H.; Nagayama, Y.; Kawasaki, E.; Yamasaki, H.; Yu, L.; Eisenbarth, G. S.; Araki, E.; Mori, M.; Oyadomari, S.; Eguchi, K.",APOPTOSIS,APR 2011,2011,,,15.0,1.15,1.666666667,1.4
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1016/j.enggeo.2014.03.006,"Pore-pressure generation and fluidization in a loess landslide triggered by the 1920 Haiyuan earthquake, China: A case study","Wang, Gonghui; Zhang, Dexuan; Furuya, Gen; Yang, Jun",ENGINEERING GEOLOGY,MAY 23 2014,2014,,,90.0,9.0,2.0,6.4
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1144/qjegh2013-085,Effect of pore-water chemistry on undrained shear behaviour of saturated loess,"Zhang, Fanyu; Wang, Gonghui; Kamai, Toshitaka; Chen, Wenwu",QUARTERLY JOURNAL OF ENGINEERING GEOLOGY AND HYDROGEOLOGY,AUG 2014,2014,,,35.0,3.5,0.333333333,2.0
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1016/j.enggeo.2013.12.017,"Mechanism of the slow-moving landslides in Jurassic red-strata in the Three Gorges Reservoir, China","Miao, Haibo; Wang, Gonghui; Yin, Kunlong; Kamai, Toshitaka; Li, Yuanyao",ENGINEERING GEOLOGY,MAR 13 2014,2014,,,107.0,10.7,7.333333333,9.4
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1016/j.geomorph.2013.11.009,"Some fluidized landslides triggered by the 2011 Tohoku Earthquake (Mw 9.0), Japan","Wang, Gonghui; Suemine, Akira; Zhang, Fanyu; Hata, Yoshiya; Fukuoka, Hiroshi; Kamai, Toshitaka",GEOMORPHOLOGY,MAR 1 2014,2014,,,20.0,2.0,1.0,1.4
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1002/esp.3277,"Landslide Amplification by Liquefaction of Runout-Path Material after the 2008 Wenchuan (M 8.0) Earthquake, China","Wang, Gonghui; Huang, Runqiu; Chigira, Masahiro; Wu, Xiyong; Lourenco, Sergio D. N.",EARTH SURFACE PROCESSES AND LANDFORMS,MAR 2013,2013,,,35.0,3.18,2.0,3.0
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1002/esp.3277,"Landslide Amplification by Liquefaction of Runout-Path Material after the 2008 Wenchuan (M 8.0) Earthquake, China","Wang, Gonghui; Huang, Runqiu; Chigira, Masahiro; Wu, Xiyong; Lourenco, Sergio D. N.",EARTH SURFACE PROCESSES AND LANDFORMS,MAR 2013,2013,,,35.0,3.18,2.0,3.0
23310126,2011,2013,5600000,0,14301,3,INT,1,10.1002/esp.3277,"Landslide Amplification by Liquefaction of Runout-Path Material after the 2008 Wenchuan (M 8.0) Earthquake, China","Wang, Gonghui; Huang, Runqiu; Chigira, Masahiro; Wu, Xiyong; Lourenco, Sergio D. N.",EARTH SURFACE PROCESSES AND LANDFORMS,MAR 2013,2013,,,35.0,3.18,2.0,3.0
23310126,2011,2013,5600000,0,14301,3,INT,1,10.1002/esp.3277,"Landslide Amplification by Liquefaction of Runout-Path Material after the 2008 Wenchuan (M 8.0) Earthquake, China","Wang, Gonghui; Huang, Runqiu; Chigira, Masahiro; Wu, Xiyong; Lourenco, Sergio D. N.",EARTH SURFACE PROCESSES AND LANDFORMS,MAR 2013,2013,,,35.0,3.18,2.0,3.0
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1016/j.enggeo.2012.12.018,Undrained shear behavior of loess saturated with different concentrations of sodium chloride solution,"Zhang, Fanyu; Wang, Gonghui; Kamai, Toshitaka; Chen, Wenwu; Zhang, Dexuan; Yang, Jun",ENGINEERING GEOLOGY,MAR 14 2013,2013,,,147.0,13.36,2.666666667,6.2
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1007/s10346-012-0378-9,"Satellite remote sensing-based detection of the deformation of a reservoir bank slope in Laxiwa Hydropower Station, China","Zhang, Dexuan; Wang, Gonghui; Yang, Tinjun; Zhang, Mingchu; Chen, Shihang; Zhang, Fanyu",LANDSLIDES,APR 2013,2013,,,17.0,1.55,0.666666667,1.4
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1007/s12665-011-1106-9,Effectiveness of a new organic polymer sand-fixing agent on sand fixation,"Liu, Jin; Shi, Bin; Lu, Yi; Jiang, Hongtao; Huang, He; Wang, Gonghui; Kamai, Toshitaka",ENVIRONMENTAL EARTH SCIENCES,FEB 2012,2012,,,38.0,3.17,0.333333333,1.4
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1016/j.enggeo.2013.01.004,"The internal structure of a rockslide dam induced by the 2008 Wenchuan (M(w)7.9) earthquake, China","Wang, Gonghui; Huang, Runqiu; Kamai, Toshitaka; Zhang, Fanyu",ENGINEERING GEOLOGY,APR 1 2013,2013,,,25.0,2.27,2.0,1.8
23380084,2011,2013,14400000,0,14301,3,BIO,1,10.1016/j.geomorph.2012.05.003,"Transient water and sediment storage of the decaying landslide dams induced by the 2008 Wenchuan earthquake, China","Fan, Xuanmei; van Westen, Cees J.; Korup, Oliver; Gorum, Tolga; Xu, Qiang; Dai, Fuchu; Huang, Runqiu; Wang, Gonghui",GEOMORPHOLOGY,OCT 15 2012,2012,,,68.0,5.67,3.0,5.0
23380111,2011,2013,10300000,0,16301,3,BIO,1,10.1111/j.1348-0421.2012.00514.x,Genotypic characteristics of a Mycobacterium sp isolated from yellowtail Seriola quinqueradiata and striped jack Pseudocaranx dentex in Japan,"Imajoh, Masayuki; Sugiura, Hidehiro; Hashida, Yumiko; Hatai, Kishio; Oshima, Syun-ichirou; Daibata, Masanori; Kawai, Kenji",MICROBIOLOGY AND IMMUNOLOGY,JAN 2013,2013,,,3.0,0.27,0.0,0.2
23390465,2011,2013,14500000,0,17102,3,BIO,1,10.3892/ijo.2011.917,Involvement of epithelial-mesenchymal transition in adenoid cystic carcinoma metastasis,"Ishii, Kotaro; Shimoda, Miyuki; Sugiura, Tsuyoshi; Seki, Katsuhiro; Takahashi, Miho; Abe, Masakazu; Matsuki, Ryosuke; Inoue, Yoshiko; Shirasuna, Kanemitsu",INTERNATIONAL JOURNAL OF ONCOLOGY,APR 2011,2011,,,19.0,1.46,1.666666667,1.8
23390465,2011,2013,14500000,0,17102,3,BIO,1,10.3892/ijo.2012.1671,CD82 inhibits canonical Wnt signalling by controlling the cellular distribution of beta-catenin in carcinoma cells,"Chigita, Satomi; Sugiura, Tsuyoshi; Abe, Masakazu; Kobayashi, Yosuke; Shimoda, Miyuki; Onoda, Megumi; Shirasuna, Kanemitsu",INTERNATIONAL JOURNAL OF ONCOLOGY,DEC 2012,2012,,,14.0,1.17,1.333333333,1.8
23390465,2011,2013,14500000,0,17102,3,BIO,1,10.3892/ijo.2012.1673,T-box transcription factor Brachyury expression is correlated with epithelial-mesenchymal transition and lymph node metastasis in oral squamous cell carcinoma,"Imajyo, Ikumi; Sugiura, Tsuyoshi; Kobayashi, Yosuke; Shimoda, Miyuki; Ishii, Kotaro; Akimoto, Naonari; Yoshihama, Naoya; Kobayashi, Ieyoshi; Mori, Yoshihide",INTERNATIONAL JOURNAL OF ONCOLOGY,DEC 2012,2012,,,39.0,3.25,2.666666667,5.0
23390465,2011,2013,14500000,0,17102,3,BIO,1,10.1186/1471-2407-12-377,The T-box transcription factor Brachyury regulates epithelial-mesenchymal transition in association with cancer stem-like cells in adenoid cystic carcinoma cells,"Shimoda, Miyuki; Sugiura, Tsuyoshi; Imajyo, Ikumi; Ishii, Kotaro; Chigita, Satomi; Seki, Katsuhiro; Kobayashi, Yousuke; Shirasuna, Kanemitsu",BMC CANCER,AUG 29 2012,2012,,,48.0,4.0,4.666666667,5.4
23390465,2011,2013,14500000,0,17102,3,BIO,1,10.3892/ijo.2014.2332,Biological characterization and analysis of metastasis-related genes in cell lines derived from the primary lesion and lymph node metastasis of a squamous cell carcinoma arising in the mandibular gingiva,"Fujinaga, Takahiro; Kumamaru, Wataru; Sugiura, Tsuyoshi; Kobayashi, Yosuke; Ohyama, Yukiko; Ikari, Tatsuya; Onimaru, Mitsuho; Akimoto, Naonari; Jogo, Rumi; Mori, Yoshihide",INTERNATIONAL JOURNAL OF ONCOLOGY,MAY 2014,2014,,,2.0,0.2,0.0,0.2
23390465,2011,2013,14500000,0,17102,3,BIO,1,10.3892/ijo.2014.2292,Knockdown of the T- box transcription factor Brachyury increases sensitivity of adenoid cystic carcinoma cells to chemotherapy and radiation in vitro: Implications for a new therapeutic principle,"Kobayashi, Yosuke; Sugiura, Tsuyoshi; Imajyo, Ikumi; Shimoda, Miyuki; Ishii, Kotaro; Akimoto, Naonari; Yoshihama, Naoya; Mori, Yoshihide",INTERNATIONAL JOURNAL OF ONCOLOGY,APR 2014,2014,,,20.0,2.0,1.666666667,2.2
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1002/emmm.201302524,"Activin receptor-like kinase5 inhibition suppresses mouse melanoma by ubiquitin degradation of Smad4, thereby derepressing eomesodermin in cytotoxic T lymphocytes","Yoon, Jeong-Hwan; Jung, Su Myung; Park, Seok Hee; Kato, Mitsuyasu; Yamashita, Tadashi; Lee, In-Kyu; Sudo, Katsuko; Nakae, Susumu; Han, Jin Soo; Kim, Ok-Hee; Oh, Byung-Chul; Sumida, Takayuki; Kuroda, Masahiko; Ju, Ji-Hyeon; Jung, Kyeong Cheon; Park, Seong Hoe; Kim, Dae-Kee; Mamura, Mizuko",EMBO MOLECULAR MEDICINE,NOV 2013,2013,,,47.0,4.27,2.333333333,3.4
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.3892/or.2013.2527,Estrogen and estrogen receptor induce matrix metalloproteinase-26 expression in endometrial carcinoma cells,"Nishi, Hirotaka; Kuroda, Masahiko; Isaka, Keiichi",ONCOLOGY REPORTS,AUG 2013,2013,,,6.0,0.55,0.333333333,0.8
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1038/ncomms2540,GRK6 deficiency in mice causes autoimmune disease due to impaired apoptotic cell clearance,"Nakaya, Michio; Tajima, Mitsuru; Kosako, Hidetaka; Nakaya, Takeo; Hashimoto, Akiko; Watari, Kenji; Nishihara, Hiroaki; Ohba, Mina; Komiya, Shiori; Tani, Naoki; Nishida, Motohiro; Taniguchi, Hisaaki; Sato, Yoji; Matsumoto, Mitsuru; Tsuda, Makoto; Kuroda, Masahiko; Inoue, Kazuhide; Kurose, Hitoshi",NATURE COMMUNICATIONS,FEB 2013,2013,,,43.0,3.91,3.333333333,5.4
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1186/1471-2407-13-99,The expression level of miR-18b in hepatocellular carcinoma is associated with the grade of malignancy and prognosis,"Murakami, Yoshiki; Tamori, Akihiro; Itami, Saori; Tanahashi, Toshihito; Toyoda, Hidenori; Tanaka, Masami; Wu, Weihong; Brojigin, Nariso; Kaneoka, Yuji; Maeda, Atsuyuki; Kumada, Takashi; Kawada, Norifumi; Kubo, Shoji; Kuroda, Masahiko",BMC CANCER,MAR 4 2013,2013,,,56.0,5.09,6.666666667,7.4
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1038/srep01197,Human adipose tissue-derived mesenchymal stem cells secrete functional neprilysin-bound exosomes,"Katsuda, Takeshi; Tsuchiya, Reiko; Kosaka, Nobuyoshi; Yoshioka, Yusuke; Takagaki, Kentaro; Oki, Katsuyuki; Takeshita, Fumitaka; Sakai, Yasuyuki; Kuroda, Masahiko; Ochiya, Takahiro",SCIENTIFIC REPORTS,FEB 1 2013,2013,,,335.0,30.45,12.0,18.8
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1038/onc.2012.295,Leukemia cell to endothelial cell communication via exosomal miRNAs,"Umezu, T.; Ohyashiki, K.; Kuroda, M.; Ohyashiki, J. H.",ONCOGENE,MAY 30 2013,2013,,,346.0,31.45,20.66666667,29.0
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1002/stem.1257,LGR5-Positive Colon Cancer Stem Cells Interconvert with Drug-Resistant LGR5-Negative Cells and Are Capable of Tumor Reconstitution,"Kobayashi, Shinta; Yamada-Okabe, Hisafumi; Suzuki, Masami; Natori, Osamu; Kato, Atsuhiko; Matsubara, Koichi; Chen, Yu Jau; Yamazaki, Masaki; Funahashi, Shinichi; Yoshida, Kenji; Hashimoto, Eri; Watanabe, Yoshinori; Mutoh, Hironori; Ashihara, Motooki; Kato, Chie; Watanabe, Takeshi; Yoshikubo, Takashi; Tamaoki, Norikazu; Ochiya, Takahiro; Kuroda, Masahiko; Levine, Arnold J.; Yamazaki, Tatsumi",STEM CELLS,DEC 2012,2012,,,113.0,9.42,9.666666667,11.0
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1016/j.addr.2012.07.019,Roles of exosomes and microvesicles in disease pathogenesis,"Ohno, Shin-ichiro; Ishikawa, Akio; Kuroda, Masahiko",ADVANCED DRUG DELIVERY REVIEWS,MAR 2013,2013,,,95.0,8.64,10.33333333,10.6
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1371/journal.pone.0042655,Efficacy of a Novel Class of RNA Interference Therapeutic Agents,"Hamasaki, Tomohiro; Suzuki, Hiroshi; Shirohzu, Hisao; Matsumoto, Takahiro; D'Alessandro-Gabazza, Corina N.; Gil-Bernabe, Paloma; Boveda-Ruiz, Daniel; Naito, Masahiro; Kobayashi, Tetsu; Toda, Masaaki; Mizutani, Takayuki; Taguchi, Osamu; Morser, John; Eguchi, Yutaka; Kuroda, Masahiko; Ochiya, Takahiro; Hayashi, Hirotake; Gabazza, Esteban C.; Ohgi, Tadaaki",PLOS ONE,AUG 15 2012,2012,,,29.0,2.42,3.0,3.6
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1016/j.bbrc.2012.03.008,Isolation of miRNAs that target EGFR mRNA in human lung cancer,"Yamaguchi, Gaku; Takanashi, Masakatsu; Tanaka, Masami; Fujita, Koji; Ohira, Tatsuo; Kuroda, Masahiko; Ikeda, Norihiko",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,APR 6 2012,2012,,,23.0,1.92,1.333333333,2.4
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1111/j.1349-7006.2011.02081.x,miR-92 is a key oncogenic component of the miR-17-92 cluster in colon cancer,"Tsuchida, Akihiko; Ohno, Shinichiro; Wu, Weihong; Borjigin, Nariso; Fujita, Koji; Aoki, Tastuya; Ueda, Shinobu; Takanashi, Masakatsu; Kuroda, Masahiko",CANCER SCIENCE,DEC 2011,2011,,,177.0,13.62,11.33333333,15.6
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1016/j.prp.2013.04.012,Correlation between number of renal cysts and aortic circumferences measured using autopsy material,"Kurata, Atsushi; Inoue, Shigeru; Ohno, Shin-ichiro; Nakatsubo, Ryosuke; Takahashi, Kengo; Ito, Tatsuya; Kawasaki, Kenta; Kokubo, Reiji; Sakai, Takashi; Ubukata, Jun; Matsubara, Shuya; Muraoka, Ryu; Yamazaki, Jun; Hirose, Takao; Hojo, Mayuko; Watanabe, Eri; Kuroda, Masahiko",PATHOLOGY RESEARCH AND PRACTICE,2013,2013,,,6.0,0.55,0.0,0.6
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1016/j.ophtha.2012.11.047,Classification of Secondary Corneal Amyloidosis and Involvement of Lactoferrin,"Araki-Sasaki, Kaoru; Hirano, Koji; Osakabe, Yasuhiro; Kuroda, Masahiko; Kitagawa, Kazuko; Mishima, Hiroshi; Obata, Hiroto; Yamada, Masakazu; Maeda, Naoyuki; Nishida, Kohji; Kinoshita, Shigeru",OPHTHALMOLOGY,JUN 2013,2013,,,10.0,0.91,1.666666667,1.2
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1111/pin.12023,Intracaval and intracardiac extension of invasive thymoma complicated by superior and inferior vena cava syndrome,"Kurata, Atsushi; Saji, Hisashi; Ikeda, Norihiko; Kuroda, Masahiko",PATHOLOGY INTERNATIONAL,JAN 2013,2013,,,8.0,0.73,0.666666667,0.8
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1111/cas.12086,Adaptor protein complex of FRS2 beta and CIN85/CD2AP provides a novel mechanism for ErbB2/HER2 protein downregulation,"Minegishi, Yuriko; Shibagaki, Yoshio; Mizutani, Anna; Fujita, Koji; Tezuka, Tohru; Kinoshita, Masao; Kuroda, Masahiko; Hattori, Seisuke; Gotoh, Noriko",CANCER SCIENCE,MAR 2013,2013,,,7.0,0.64,0.333333333,0.6
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1016/j.bbrc.2012.09.063,"TLS-CHOP represses miR-486 expression, inducing upregulation of a metastasis regulator PAI-1 in human myxoid liposarcoma","Borjigin, Nariso; Ohno, Shinichiro; Wu, Weihong; Tanaka, Masami; Suzuki, Rieko; Fujita, Koji; Takanashi, Masakatsu; Oikawa, Kosuke; Goto, Takahiro; Motoi, Toru; Kosaka, Taiichi; Yamamoto, Kengo; Kuroda, Masahiko",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,OCT 19 2012,2012,,,25.0,2.08,1.666666667,3.0
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1167/iovs.12-10559,Visual Functional and Histopathological Correlation in Experimental Autoimmune Optic Neuritis,"Matsunaga, Yoshimichi; Kezuka, Takeshi; An, Xiaoming; Fujita, Kouji; Matsuyama, Nagahisa; Matsuda, Ryusaku; Usui, Yoshihiko; Yamakawa, Naoyuki; Kuroda, Masahiko; Goto, Hiroshi",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,OCT 2012,2012,,,33.0,2.75,2.333333333,2.4
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1038/bjc.2012.199,A novel oncogenic pathway by TLS-CHOP involving repression of MDA-7/IL-24 expression,"Oikawa, K.; Tanaka, M.; Itoh, S.; Takanashi, M.; Ozaki, T.; Muragaki, Y.; Kuroda, M.",BRITISH JOURNAL OF CANCER,JUN 5 2012,2012,,,11.0,0.92,0.666666667,1.0
23390087,2011,2013,13600000,0,32645,3,BIO,3,10.1111/j.1349-7006.2012.02221.x,Identification of a novel role of Septin 10 in paclitaxel-resistance in cancers through a functional genomics screen,"Xu, Mingli; Takanashi, Masakatsu; Oikawa, Kosuke; Nishi, Hirotaka; Isaka, Keiichi; Yoshimoto, Takayuki; Ohyashiki, Junko; Kuroda, Masahiko",CANCER SCIENCE,APR 2012,2012,,,6.0,0.5,1.0,1.0
22390385,2010,2012,15200000,0,14301,3,BIO,1,10.3109/00016489.2010.496462,A tissue-engineering approach for stenosis of the trachea and/or cricoid,"Kanemaru, Shin-Ichi; Hirano, Shigeru; Umeda, Hiroo; Yamashita, Masaru; Suehiro, Atsushi; Nakamura, Tatsuo; Maetani, Toshiki; Omori, Koichi; Ito, Juichi",ACTA OTO-LARYNGOLOGICA,NOV 2010,2010,,,12.0,0.86,0.0,0.2
22390385,2010,2012,15200000,0,14301,3,BIO,1,10.1016/j.earlhumdev.2010.06.011,Intratracheal catheter suction removes the same volume of meconium with less impact on desaturation compared with meconium aspirator in meconium aspiration syndrome,"Akazawa, Yohei; Ishida, Takefumi; Baba, Atsushi; Hiroma, Takehiko; Nakamura, Tomohiko",EARLY HUMAN DEVELOPMENT,AUG 2010,2010,,,1.0,0.07,0.0,0.0
22390385,2010,2012,15200000,0,14301,3,BIO,1,10.1016/j.biomaterials.2010.02.027,"A tissue-engineered trachea derived from a framed collagen scaffold, gingival fibroblasts and adipose-derived stem cells","Kobayashi, Ken; Suzuki, Teruhisa; Nomoto, Yukio; Tada, Yasuhiro; Miyake, Masao; Hazama, Akihiro; Wada, Ikuo; Nakamura, Tatsuo; Omori, Koichi",BIOMATERIALS,JUN 2010,2010,,,85.0,6.07,4.333333333,6.6
