awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi
23510163,2011,2014,4200000,1,32675,4,556,3,10.1002/asjc.613
23510163,2011,2014,4200000,1,32675,4,556,3,10.1299/jamdsm.6.715
23510163,2011,2014,4200000,1,32675,4,556,3,10.7232/iems.2012.11.4.397
23510163,2011,2014,4200000,1,32675,4,556,3,10.1142/s0217595912500418
23510163,2011,2014,4200000,1,32675,4,556,3,10.1587/transfun.e95.a.608
23500434,2011,2014,4000000,1,82401,4,556,10,10.1111/gtc.12125
23500434,2011,2014,4000000,1,82401,4,556,10,10.1093/hmg/ddu522
23500434,2011,2014,4000000,1,82401,4,556,10,10.1371/journal.pgen.1004861
23500434,2011,2014,4000000,1,82401,4,556,10,10.1038/ncomms4354
23500434,2011,2014,4000000,1,82401,4,556,10,10.1186/1750-1326-7-43
23500434,2011,2014,4000000,1,82401,4,556,10,10.1016/j.molcel.2011.07.039
23510075,2011,2013,4200000,1,15301,3,556,1,10.3123/jemsge.2014.004
23510075,2011,2013,4200000,1,15301,3,556,1,10.1016/j.jphotochem.2013.11.009
23510075,2011,2013,4200000,1,15301,3,556,1,10.1016/j.mrgentox.2011.04.005
23500707,2011,2013,4000000,1,33903,3,556,3,10.7600/jspfsm.63.247
23501298,2011,2013,4100000,1,17701,3,556,1,10.1038/nrurol.2013.113
23501298,2011,2013,4100000,1,17701,3,556,1,10.3892/ijo.2011.1294
23501298,2011,2013,4100000,1,17701,3,556,1,10.1111/j.1349-7006.2010.01816.x
23500428,2011,2013,4000000,1,16101,3,556,1,10.3389/fncel.2014.00050
23500428,2011,2013,4000000,1,16101,3,556,1,10.1093/brain/awt084
23500428,2011,2013,4000000,1,16101,3,556,1,10.1016/j.parkreldis.2013.04.027
23500428,2011,2013,4000000,1,16101,3,556,1,10.1007/s10048-013-0357-x
23500428,2011,2013,4000000,1,16101,3,556,1,10.3389/fncel.2013.00074
23500428,2011,2013,4000000,1,16101,3,556,1,10.3389/fncel.2013.00012
23500428,2011,2013,4000000,1,16101,3,556,1,10.1093/hmg/ddr530
23500428,2011,2013,4000000,1,16101,3,556,1,10.1016/j.ajhg.2012.07.014
23500428,2011,2013,4000000,1,16101,3,556,1,10.1002/mds.25081
23500428,2011,2013,4000000,1,16101,3,556,1,10.1016/j.parkreldis.2010.11.013
23500428,2011,2013,4000000,1,16101,3,556,1,10.1016/j.neuroscience.2011.05.031
23500428,2011,2013,4000000,1,16101,3,556,1,10.1016/j.neuroscience.2011.05.055
23500428,2011,2013,4000000,1,16101,3,556,1,10.1136/jnnp-2011-300783
23500428,2011,2013,4000000,1,16101,3,556,1,10.1016/j.neuroscience.2011.11.059
23500896,2011,2014,3900000,1,33111,4,556,3,10.1177/1757975913511133
23501289,2011,2014,3900000,1,32651,4,556,3,10.3892/ijo.2014.2433
23501289,2011,2014,3900000,1,32651,4,556,3,10.1158/1078-0432.ccr-14-0314
23501289,2011,2014,3900000,1,32651,4,556,3,10.1097/cji.0000000000000020
23501289,2011,2014,3900000,1,32651,4,556,3,10.1371/journal.pone.0059280
23501289,2011,2014,3900000,1,32651,4,556,3,10.1371/journal.pone.0063498
23501289,2011,2014,3900000,1,32651,4,556,3,10.1097/mpa.0b013e31822398c6
23501289,2011,2014,3900000,1,32651,4,556,3,10.1007/s00262-011-1033-3
23501289,2011,2014,3900000,1,32651,4,556,3,10.2217/imt.11.150
23501289,2011,2014,3900000,1,32651,4,556,3,10.1155/2011/267539
23510132,2011,2013,4100000,1,14701,3,556,1,10.1143/jjap.50.021601
23500119,2011,2013,4100000,1,13904,3,556,1,10.3156/jsoft.25.556
23510017,2011,2014,4200000,1,35302,4,556,3,10.1002/2013gc004931
23510017,2011,2014,4200000,1,35302,4,556,3,10.2478/s13386-013-0121-x
23510017,2011,2014,4200000,1,35302,4,556,3,10.1016/j.radmeas.2012.03.012
23500075,2011,2013,3800000,1,11301,3,556,1,10.4036/iis.2012.189
23500075,2011,2013,3800000,1,11301,3,556,1,10.4236/jis.2012.31003
23500075,2011,2013,3800000,1,11301,3,556,1,10.1109/jcn.2011.6157407
23500374,2011,2014,4100000,1,82626,4,556,10,10.1093/nar/gku1144
23500374,2011,2014,4100000,1,82626,4,556,10,10.1093/nar/gkr1130
23500374,2011,2014,4100000,1,82626,4,556,10,10.1002/prot.23232
23510113,2011,2013,3000000,1,33302,3,556,3,10.1007/s10924-014-0644-0
23500045,2011,2014,3800000,1,14401,4,556,1,10.1587/transinf.e97.d.1171
23500045,2011,2014,3800000,1,14401,4,556,1,10.1109/tsmc.2013.2250278
23510083,2011,2014,4200000,1,36102,4,556,3,10.1248/bpb.b13-00775
23510083,2011,2014,4200000,1,36102,4,556,3,10.1016/j.envint.2013.10.016
23510083,2011,2014,4200000,1,36102,4,556,3,10.1016/j.foodchem.2013.12.069
23510083,2011,2014,4200000,1,36102,4,556,3,10.1248/bpb.b14-00219
23510083,2011,2014,4200000,1,36102,4,556,3,10.1016/j.chemosphere.2014.05.019
23510083,2011,2014,4200000,1,36102,4,556,3,10.1248/bpb.b13-00440
23510083,2011,2014,4200000,1,36102,4,556,3,10.1016/j.eplepsyres.2012.09.017
23510083,2011,2014,4200000,1,36102,4,556,3,10.1007/s00244-012-9858-0
23510083,2011,2014,4200000,1,36102,4,556,3,10.1016/j.taap.2012.07.004
23510083,2011,2014,4200000,1,36102,4,556,3,10.1007/s00216-012-6132-2
23501191,2011,2013,2100000,1,47110,3,556,4,10.1007/978-3-642-39262-7_58
23501191,2011,2013,2100000,1,47110,3,556,4,10.1007/978-3-642-29934-6_47
23500473,2011,2013,2600000,1,382757,3,556,0,10.4172/2155-9562.1000157
23500473,2011,2013,2600000,1,382757,3,556,0,10.1007/s00441-012-1336-5
23500473,2011,2013,2600000,1,382757,3,556,0,10.1177/1550059411428718
23500477,2011,2014,4000000,1,282111,4,556,10,10.1111/gtc.12181
23510052,2011,2014,3400000,1,32621,4,556,3,10.1504/ijgw.2014.066050
23500640,2011,2013,1400000,1,11301,3,556,1,10.1007/s10571-013-9938-3
23500640,2011,2013,1400000,1,11301,3,556,1,10.1007/s10571-012-9888-1
23500784,2011,2013,3800000,1,130117,3,556,3,10.4172/2165-7025.1000187
23500784,2011,2013,3800000,1,130117,3,556,3,10.1016/j.ijcard.2013.08.073
23500784,2011,2013,3800000,1,130117,3,556,3,10.2337/dc12-1161
23500784,2011,2013,3800000,1,130117,3,556,3,10.1155/2012/543218
23500784,2011,2013,3800000,1,130117,3,556,3,10.1210/en.2013-1382
23500784,2011,2013,3800000,1,130117,3,556,3,10.1016/j.ijcard.2013.04.176
23500784,2011,2013,3800000,1,130117,3,556,3,10.1152/japplphysiol.00053.2012
23500630,2011,2013,3700000,1,34605,3,556,3,10.1097/wnr.0000000000000131
23500630,2011,2013,3700000,1,34605,3,556,3,10.3109/00207454.2013.813509
23500630,2011,2013,3700000,1,34605,3,556,3,10.1177/0269215512471062
23500630,2011,2013,3700000,1,34605,3,556,3,10.4172/2165-7025.s1-009
23500630,2011,2013,3700000,1,34605,3,556,3,10.1155/2012/516283
23500630,2011,2013,3700000,1,34605,3,556,3,10.1155/2012/312781
23500630,2011,2013,3700000,1,34605,3,556,3,10.1155/2012/570387
23500630,2011,2013,3700000,1,34605,3,556,3,10.1177/0269215511426644
23500630,2011,2013,3700000,1,34605,3,556,3,10.1177/0269215511431921
23500630,2011,2013,3700000,1,34605,3,556,3,10.1016/j.neulet.2012.01.037
23500577,2011,2013,3700000,1,10101,3,556,1,10.3389/fnsys.2013.00004
23500577,2011,2013,3700000,1,10101,3,556,1,10.1371/journal.pone.0047565
23500577,2011,2013,3700000,1,10101,3,556,1,10.3389/fneur.2011.00078
23500577,2011,2013,3700000,1,10101,3,556,1,10.1007/s00221-013-3731-x
23500577,2011,2013,3700000,1,10101,3,556,1,10.1111/j.1749-6632.2011.06164.x
23510076,2011,2013,4200000,1,15401,3,556,1,10.1016/j.etap.2014.03.009
23510076,2011,2013,4200000,1,15401,3,556,1,10.1016/j.toxlet.2013.09.007
23510076,2011,2013,4200000,1,15401,3,556,1,10.1016/j.toxlet.2011.10.004
23510076,2011,2013,4200000,1,15401,3,556,1,10.1016/j.jsbmb.2011.08.001
23500084,2011,2013,4000000,1,13903,3,556,1,10.1504/ijkwi.2013.052725
23500084,2011,2013,4000000,1,13903,3,556,1,10.4236/ijcns.2011.411084
23500084,2011,2013,4000000,1,13903,3,556,1,10.1007/978-3-642-27326-1_18
23501280,2011,2013,3500000,1,382772,3,556,9,10.1371/journal.pone.0080359
23501280,2011,2013,3500000,1,382772,3,556,9,10.1038/labinvest.2013.102
23501280,2011,2013,3500000,1,382772,3,556,9,10.1016/j.bbrc.2012.06.009
23501280,2011,2013,3500000,1,382772,3,556,9,10.1093/nar/gks201
23501280,2011,2013,3500000,1,382772,3,556,9,10.1089/thy.2011.0261
23501280,2011,2013,3500000,1,382772,3,556,9,10.1038/labinvest.2011.187
23501280,2011,2013,3500000,1,382772,3,556,9,10.1016/j.cca.2011.05.021
23501280,2011,2013,3500000,1,382772,3,556,9,10.1016/j.cca.2011.06.030
23501280,2011,2013,3500000,1,382772,3,556,9,10.3892/or.2010.1123
23501280,2011,2013,3500000,1,382772,3,556,9,10.1016/j.braindev.2009.11.004
23501280,2011,2013,3500000,1,382772,3,556,9,10.1038/sj.bjc.6605406
23501280,2011,2013,3500000,1,382772,3,556,9,10.1158/1541-7786.mcr-09-0372
23500285,2011,2013,4000000,1,24403,3,556,2,10.1109/cec.2012.6256444
23500285,2011,2013,4000000,1,24403,3,556,2,10.1145/2330784.2330893
23500910,2011,2014,2700000,1,22401,4,556,2,10.4276/030802214x13916969447317
23500910,2011,2014,2700000,1,22401,4,556,2,10.3109/02703181.2013.793227
23500910,2011,2014,2700000,1,22401,4,556,2,10.4276/030802213x13651610908335
23500196,2011,2013,4000000,1,50104,3,556,7,10.5220/0004921803050310
23500196,2011,2013,4000000,1,50104,3,556,7,10.1109/incos.2012.104
23510089,2011,2013,4200000,1,11401,3,556,1,10.2109/jcersj2.121.169
23501247,2011,2014,1700000,1,24403,4,556,2,10.1007/s00484-014-0854-0
23501247,2011,2014,1700000,1,24403,4,556,2,10.2480/cib.j-14-023
23500184,2011,2013,4000000,1,17102,3,556,1,10.1527/tjsai.26.86
23500184,2011,2013,4000000,1,17102,3,556,1,10.1527/tjsai.26.199
23500184,2011,2013,4000000,1,17102,3,556,1,10.3233/mgs-2012-0189
23500184,2011,2013,4000000,1,17102,3,556,1,10.1527/tjsai.26.59
23500184,2011,2013,4000000,1,17102,3,556,1,10.1527/tjsai.26.136
23500184,2011,2013,4000000,1,17102,3,556,1,10.1527/tjsai.26.179
23500002,2011,2013,3900000,1,11301,3,556,1,10.11309/jssst.31.1_75
23510072,2011,2013,4300000,1,12301,3,556,1,10.1111/jne.12135
23510072,2011,2013,4300000,1,12301,3,556,1,10.1111/jnc.12486
23510072,2011,2013,4300000,1,12301,3,556,1,10.1002/phy2.197
23510072,2011,2013,4300000,1,12301,3,556,1,10.1007/s12311-013-0465-z
23510072,2011,2013,4300000,1,12301,3,556,1,10.1007/s12311-012-0437-8
23510072,2011,2013,4300000,1,12301,3,556,1,10.1016/j.lfs.2013.03.007
23510072,2011,2013,4300000,1,12301,3,556,1,10.1007/s11010-012-1470-0
23510072,2011,2013,4300000,1,12301,3,556,1,10.1016/j.neuro.2012.04.021
23510072,2011,2013,4300000,1,12301,3,556,1,10.1016/j.febslet.2011.04.056
23510072,2011,2013,4300000,1,12301,3,556,1,10.1016/j.neuro.2011.02.008
23510072,2011,2013,4300000,1,12301,3,556,1,10.1016/j.neulet.2011.01.062
23510072,2011,2013,4300000,1,12301,3,556,1,10.1007/s12311-012-0446-7
23510072,2011,2013,4300000,1,12301,3,556,1,10.1002/tox.21815
23510072,2011,2013,4300000,1,12301,3,556,1,10.1289/ehp.1002065
23510072,2011,2013,4300000,1,12301,3,556,1,10.1007/s12311-010-0218-1
23501324,2011,2013,3900000,1,30110,3,556,3,10.3164/jcbn.13-91
23501324,2011,2013,3900000,1,30110,3,556,3,10.1038/onc.2013.331
23501324,2011,2013,3900000,1,30110,3,556,3,10.1016/j.jecm.2013.10.009
23501324,2011,2013,3900000,1,30110,3,556,3,10.3390/ijms140714700
23501324,2011,2013,3900000,1,30110,3,556,3,10.1093/carcin/bgs348
23501324,2011,2013,3900000,1,30110,3,556,3,10.1155/2012/658786
23500622,2011,2014,4300000,1,32821,4,556,3,10.1089/acu.2012.0955
23500135,2011,2015,4000000,1,32702,5,556,3,10.1109/icce-tw.2015.7217015
23500135,2011,2015,4000000,1,32702,5,556,3,10.1109/icce-tw.2015.7217011
23500135,2011,2015,4000000,1,32702,5,556,3,10.1109/glocom.2015.7417660
23500135,2011,2015,4000000,1,32702,5,556,3,10.1109/rndm.2015.7325235
23510136,2011,2013,4600000,1,82659,3,556,11,10.1149/05002.1439ecst
23510136,2011,2013,4600000,1,82659,3,556,11,10.1093/jmicro/dfs041
23501115,2011,2014,3800000,1,32689,4,556,3,10.1016/j.esp.2013.07.002
23500464,2011,2013,3900000,1,13101,3,556,1,10.1111/jnc.12223
23500464,2011,2013,3900000,1,13101,3,556,1,10.1038/tp.2013.29
23501218,2011,2013,2400000,1,32667,3,556,3,10.1016/j.jas.2014.03.025
23501218,2011,2013,2400000,1,32667,3,556,3,10.1537/ase.131225
23510242,2011,2013,4200000,1,16101,3,556,1,10.1172/jci59901
23510242,2011,2013,4200000,1,16101,3,556,1,10.1093/schbul/sbt154
23510242,2011,2013,4200000,1,16101,3,556,1,10.1038/jhg.2013.32
23510242,2011,2013,4200000,1,16101,3,556,1,10.4161/epi.24621
23510242,2011,2013,4200000,1,16101,3,556,1,10.1095/biolreprod.112.106377
23510242,2011,2013,4200000,1,16101,3,556,1,10.1016/j.schres.2012.07.020
23510242,2011,2013,4200000,1,16101,3,556,1,10.1158/1078-0432.ccr-11-2725
23510242,2011,2013,4200000,1,16101,3,556,1,10.1038/jhg.2011.99
23510242,2011,2013,4200000,1,16101,3,556,1,10.1371/journal.pone.0025389
23510242,2011,2013,4200000,1,16101,3,556,1,10.1038/hr.2012.41
23510242,2011,2013,4200000,1,16101,3,556,1,10.1007/s12017-012-8198-6
23510242,2011,2013,4200000,1,16101,3,556,1,10.1537/ase.120322
23510242,2011,2013,4200000,1,16101,3,556,1,10.1038/jhg.2012.114
23500289,2011,2013,3900000,1,32689,3,556,3,10.1109/tpwrs.2013.2238561
23500934,2011,2013,4100000,1,24402,3,556,2,10.3136/fstr.19.939
23500934,2011,2013,4100000,1,24402,3,556,2,10.3136/nskkk.59.491
23510180,2011,2015,4200000,1,32408,5,556,3,10.1287/moor.1110.0526
23500361,2011,2013,2000000,1,32661,3,556,3,10.1016/j.jmva.2013.11.007
23500361,2011,2013,2000000,1,32661,3,556,3,10.1007/s00362-011-0396-z
23500361,2011,2013,2000000,1,32661,3,556,3,10.1007/s13171-011-0001-5
23500361,2011,2013,2000000,1,32661,3,556,3,10.1016/j.jmva.2010.08.011
23510061,2011,2013,4300000,1,14301,3,556,1,10.1111/cas.12281
23510061,2011,2013,4300000,1,14301,3,556,1,10.1242/jcs.135855
23510061,2011,2013,4300000,1,14301,3,556,1,10.1038/srep03510
23510061,2011,2013,4300000,1,14301,3,556,1,10.1242/jcs.133744
23510061,2011,2013,4300000,1,14301,3,556,1,10.1093/nar/gkt467
23510061,2011,2013,4300000,1,14301,3,556,1,10.3892/ijo.2013.1899
23510061,2011,2013,4300000,1,14301,3,556,1,10.1242/jcs.104349
23510061,2011,2013,4300000,1,14301,3,556,1,10.1111/j.1349-7006.2012.02244.x
23500354,2011,2013,3600000,1,17102,3,556,1,10.1007/s10463-013-0421-1
23500354,2011,2013,3600000,1,17102,3,556,1,10.14490/jjss.43.29
23500354,2011,2013,3600000,1,17102,3,556,1,10.1016/j.jspi.2010.12.011
23500270,2011,2013,3800000,1,12102,3,556,1,10.5220/0004053602080217
23500400,2011,2013,3900000,1,32653,3,556,3,10.1523/jneurosci.3542-13.2014
23500400,2011,2013,3900000,1,32653,3,556,3,10.1523/jneurosci.5008-11.2012
23500017,2011,2013,2900000,1,15401,3,556,1,10.1002/asjc.686
23500017,2011,2013,2900000,1,15401,3,556,1,10.1049/iet-cta.2011.0539
23500017,2011,2013,2900000,1,15401,3,556,1,10.1002/asjc.259
23500017,2011,2013,2900000,1,15401,3,556,1,10.1049/iet-cta.2010.0469
23500648,2011,2013,4000000,1,13901,3,556,1,10.1016/j.proeng.2012.09.285
23500026,2011,2013,3500000,1,32682,3,556,3,10.1016/j.tcs.2010.07.017
23500180,2011,2015,4000000,1,15401,5,556,1,10.1587/transinf.2014dap0010
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-662-47227-9_7
23500180,2011,2015,4000000,1,15401,5,556,1,10.4304/jsw.9.11.2938-2947
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-319-16313-0_15
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-319-16313-0_4
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-319-14717-8_58
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-319-14717-8_44
23500180,2011,2015,4000000,1,15401,5,556,1,10.1145/2658840.2658846
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-662-43984-5_3
23500180,2011,2015,4000000,1,15401,5,556,1,10.4304/jcp.8.7.1742-1749
23500180,2011,2015,4000000,1,15401,5,556,1,10.1007/978-3-319-05693-7_3
23500180,2011,2015,4000000,1,15401,5,556,1,10.1504/ijcse.2012.046182
23500180,2011,2015,4000000,1,15401,5,556,1,10.4304/jcp.7.3.608-615
23500180,2011,2015,4000000,1,15401,5,556,1,10.5121/ijcsit.2012.4506
23510181,2011,2013,3300000,1,32503,3,556,3,10.1057/jors.2011.163
23501237,2011,2014,3900000,1,12601,4,556,1,10.3319/tao.2014.12.02.07(eosi)
23501237,2011,2014,3900000,1,12601,4,556,1,10.1016/j.geomorph.2015.02.034
23501237,2011,2014,3900000,1,12601,4,556,1,10.1130/g35680.1
23501237,2011,2014,3900000,1,12601,4,556,1,10.2174/1874262901307010054
23501237,2011,2014,3900000,1,12601,4,556,1,10.1016/j.earscirev.2014.03.004
23501237,2011,2014,3900000,1,12601,4,556,1,10.1111/geoa.12024
23501237,2011,2014,3900000,1,12601,4,556,1,10.1016/j.jag.2013.09.013
23501237,2011,2014,3900000,1,12601,4,556,1,10.1007/978-94-007-7269-4_13
23501237,2011,2014,3900000,1,12601,4,556,1,10.1016/b978-0-12-374739-6.00262-1
23501237,2011,2014,3900000,1,12601,4,556,1,10.1016/b978-0-12-374739-6.00021-x
23501237,2011,2014,3900000,1,12601,4,556,1,10.1016/b978-0-12-374739-6.00048-8
23500593,2011,2013,3900000,1,17701,3,556,1,10.1007/s00170-013-5323-0
23510294,2011,2013,4200000,1,14301,3,556,1,10.5358/hsj.30.177
23510294,2011,2013,4200000,1,14301,3,556,1,10.1007/s12686-012-9685-7
23510294,2011,2013,4200000,1,14301,3,556,1,10.1007/s12686-013-9861-4
23500095,2011,2013,4000000,1,21602,3,556,2,10.1109/iccnc.2014.6785448
23500095,2011,2013,4000000,1,21602,3,556,2,10.1145/2557977.2557995
23500095,2011,2013,4000000,1,21602,3,556,2,10.1109/msn.2013.60
23500095,2011,2013,4000000,1,21602,3,556,2,10.1109/icawst.2013.6765509
23500095,2011,2013,4000000,1,21602,3,556,2,10.4018/jhcr.2012070102
23500095,2011,2013,4000000,1,21602,3,556,2,10.1109/icoin.2013.6496349
23500095,2011,2013,4000000,1,21602,3,556,2,10.1109/waina.2012.27
23500095,2011,2013,4000000,1,21602,3,556,2,10.1145/2184751.2184858
23510256,2011,2013,4400000,1,14303,3,556,1,10.1016/j.intimp.2014.02.003
23510256,2011,2013,4400000,1,14303,3,556,1,10.1093/pcp/pct077
23510256,2011,2013,4400000,1,14303,3,556,1,10.1159/000350679
23510256,2011,2013,4400000,1,14303,3,556,1,10.1016/j.exer.2013.04.005
23510256,2011,2013,4400000,1,14303,3,556,1,10.1093/jb/mvt086
23510256,2011,2013,4400000,1,14303,3,556,1,10.1093/jb/mvs097
23501297,2011,2014,2400000,1,17501,4,556,1,10.1007/s00535-011-0414-x
23501297,2011,2014,2400000,1,17501,4,556,1,10.1007/s00535-011-0416-8
23501297,2011,2014,2400000,1,17501,4,556,1,10.1093/carcin/bgr072
23501297,2011,2014,2400000,1,17501,4,556,1,10.2169/internalmedicine.50.5499
23500679,2011,2013,4300000,1,32301,3,556,3,10.1016/j.clinph.2010.09.004
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s11748-013-0350-1
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s00595-013-0666-6
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s00595-013-0670-x
23510353,2011,2013,4300000,1,32653,3,556,3,10.3390/s131115532
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s10047-013-0728-y
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s00268-012-1784-9
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s00595-012-0447-7
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s10047-012-0668-y
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s10047-012-0651-7
23510353,2011,2013,4300000,1,32653,3,556,3,10.3390/s120202152
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s10047-012-0630-z
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s10047-012-0634-8
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s00595-012-0303-9
23510353,2011,2013,4300000,1,32653,3,556,3,10.1007/s10047-011-0576-6
23510006,2011,2013,4300000,1,14303,3,556,1,10.2116/analsci.28.595
23510006,2011,2013,4300000,1,14303,3,556,1,10.2116/analsci.28.675
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.jvolgeores.2014.05.019
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.chemgeo.2013.06.003
23501244,2011,2014,3900000,1,17401,4,556,1,10.2478/s13386-013-0135-4
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.quaint.2010.11.019
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.quaint.2011.09.024
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.jvolgeores.2012.04.003
23501244,2011,2014,3900000,1,17401,4,556,1,10.5026/jgeography.121.1073
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.jvolgeores.2011.05.004
23501244,2011,2014,3900000,1,17401,4,556,1,10.1016/j.quaint.2011.06.036
23510031,2011,2013,4200000,1,23201,3,556,2,10.5141/ecoenv.2013.018
23510031,2011,2013,4200000,1,23201,3,556,2,10.5141/ecoenv.2013.267
23501215,2011,2013,4100000,1,24402,3,556,2,10.1111/joa.12180
23510128,2011,2013,4100000,1,14101,3,556,1,10.1021/jp409039x
23510128,2011,2013,4100000,1,14101,3,556,1,10.1007/s00339-012-7169-y
23510128,2011,2013,4100000,1,14101,3,556,1,10.1016/j.diamond.2012.07.011
23510128,2011,2013,4100000,1,14101,3,556,1,10.1016/j.diamond.2011.08.006
23500430,2011,2013,3800000,1,17401,3,556,1,10.1159/000355531
23500430,2011,2013,3800000,1,17401,3,556,1,10.1001/jama.2013.283815
23500430,2011,2013,3800000,1,17401,3,556,1,10.1016/j.ijcard.2013.10.033
23500430,2011,2013,3800000,1,17401,3,556,1,10.1136/jnnp-2013-305973
23500430,2011,2013,3800000,1,17401,3,556,1,10.1002/mus.23939
23500430,2011,2013,3800000,1,17401,3,556,1,10.1111/pin.12055
23500430,2011,2013,3800000,1,17401,3,556,1,10.3109/13506129.2013.797890
23500430,2011,2013,3800000,1,17401,3,556,1,10.1016/j.cca.2013.02.002
23500430,2011,2013,3800000,1,17401,3,556,1,10.1016/j.jns.2013.01.035
23500430,2011,2013,3800000,1,17401,3,556,1,10.1016/j.clineuro.2012.07.019
23500430,2011,2013,3800000,1,17401,3,556,1,10.1212/wnl.0b013e318248df18
23500430,2011,2013,3800000,1,17401,3,556,1,10.1136/bcr-2012-006593
23500430,2011,2013,3800000,1,17401,3,556,1,10.1016/j.humpath.2011.01.036
23500430,2011,2013,3800000,1,17401,3,556,1,10.3109/13506129.2011.574354069
23500430,2011,2013,3800000,1,17401,3,556,1,10.3109/13506129.2011.582197
23500430,2011,2013,3800000,1,17401,3,556,1,10.1002/mus.21941
23500430,2011,2013,3800000,1,17401,3,556,1,10.3109/13506129.2012.678509
