awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi,Title,Authors,Source Title,Publication Date,Publication Year,Total Citations,Average per Year,ave_3,ave_5
23550033,2011,2013,4100000,1,82108,3,SE,10,10.1016/j.colsurfb.2012.05.008,Structure of water in the vicinity of a zwitterionic polymer brush as examined by sum frequency generation method,"Kondo, Takuya; Nomura, Kouji; Murou, Masanobu; Gemmei-Ide, Makoto; Kitano, Hiromi; Noguchi, Hidenori; Uosaki, Kohei; Ohno, Kohji; Saruwatari, Yoshiyuki",COLLOIDS AND SURFACES B-BIOINTERFACES,DEC 1 2012,2012,24,2.0,2.333333333,2.8
23550033,2011,2013,4100000,1,82108,3,SE,10,10.1016/j.susc.2012.08.017,"Structure of adsorbed molecular layer on fused quartz surface determined sequentially in sodium stearate solution, dry Ar, pure water, and dry Ar by sum frequency generation spectroscopy","Zhang, Ya; Noguchi, Hidenori; Ye, Shen; Uosaki, Kohei",SURFACE SCIENCE,13-Jan,2013,1,0.09,0.0,0.0
23550033,2011,2013,4100000,1,82108,3,SE,10,10.1016/j.colsurfb.2011.11.012,Sum frequency generation study on the structure of water in the vicinity of an amphoteric polymer brush,"Kondo, Takuya; Gemmei-Ide, Makoto; Kitano, Hiromi; Ohno, Kohji; Noguchi, Hidenori; Uosaki, Kohei",COLLOIDS AND SURFACES B-BIOINTERFACES,MAR 1 2012,2012,22,1.83,2.333333333,2.8
23560911,2011,2013,4000000,1,15401,3,SE,1,10.1016/j.cej.2014.02.048,Functional adsorbent as endocrine disruptor using pH-responsive polymer grafted on porous ethylene vinyl acetate disk,"Teramoto, Koji; Kimata, Sho; Harada, Toshiyuki; Sakohara, Shuji",CHEMICAL ENGINEERING JOURNAL,JUN 15 2014,2014,3,0.3,0.666666667,0.4
23560911,2011,2013,4000000,1,15401,3,SE,1,10.1016/j.reactfunctpolym.2013.09.006,Adsorption and desorption of calcium ions by temperature swing with copolymer of thermosensitive and chelating components grafted on porous ethylene vinyl acetate disk,"Sakohara, Shuji; Kuriyama, Yusuke; Kobayashi, Kensuke; Gotoh, Takehiko; Iizawa, Takashi",REACTIVE & FUNCTIONAL POLYMERS,13-Dec,2013,5,0.45,0.333333333,0.8
23560911,2011,2013,4000000,1,15401,3,SE,1,10.1016/j.cej.2013.10.056,Separation of bisphenol-A by unimolecular micelles formed by pH-responsive polymer grafted onto polypropylene nonwoven fabrics,"Teramoto, Koji; Kimata, Sho; Harada, Toshiyuki; Chuman, Makoto; Sakohara, Shuji",CHEMICAL ENGINEERING JOURNAL,JAN 15 2014,2014,11,1.1,1.666666667,1.6
23560911,2011,2013,4000000,1,15401,3,SE,1,10.1016/j.seppur.2012.12.030,Consolidation of suspended particles by using dual ionic thermosensitive polymers with incorporated a hydrophobic component,"Sakohara, Shuji; Kawachi, Taichi; Gotoh, Takehiko; Iizawa, Takashi",SEPARATION AND PURIFICATION TECHNOLOGY,MAR 14 2013,2013,13,1.18,1.0,1.6
23560911,2011,2013,4000000,1,15401,3,SE,1,10.1016/j.polymer.2012.06.016,Synthesis of porous poly[oligo(ethylene glycol) methyl ether methacrylate] gels that exhibit thermosensitivity in highly concentrated aqueous NaCl solution,"Iizawa, Takashi; Yamamoto, Dai; Gotoh, Takehiko; Sakohara, Shuji",POLYMER,JUL 19 2012,2012,10,0.83,1.0,0.8
23560911,2011,2013,4000000,1,15401,3,SE,1,10.1002/app.35086,"Thermosensitive properties of amphiphilic N,N-dimethylacrylamide gel grafted with thermosensitive oligo(N-isopropylacrylamide)","Takahashi, Atsushi; Sakohara, Shuji",JOURNAL OF APPLIED POLYMER SCIENCE,APR 15 2012,2012,1,0.08,0.0,0.0
23540175,2011,2014,3900000,1,52101,4,SE,7,10.1007/s10288-011-0171-y,A characterisation of stable sets in preordered structure,"Matsuhisa, Takashi",4OR-A QUARTERLY JOURNAL OF OPERATIONS RESEARCH,12-Mar,2012,0,0.0,0.0,0.0
23560937,2011,2013,4000000,1,82626,3,SE,10,10.1039/c1gc00005e,Single bilayered organic nanotubes: anchors for production of a reusable catalyst with nickel ions,"Chattopadhyay, Tanmay; Kogiso, Masaki; Aoyagi, Masaru; Yui, Hiroharu; Asakawa, Masumi; Shimizu, Toshimi",GREEN CHEMISTRY,2011,2011,18,1.38,1.0,1.8
23540110,2011,2014,3500000,1,32689,4,SE,3,10.1112/blms/bds123,The classification of the inverse limits of sequences of free groups of finite rank,"Eda, Katsuya; Nakamura, Jun",BULLETIN OF THE LONDON MATHEMATICAL SOCIETY,13-Aug,2013,0,0.0,0.0,0.0
23540110,2011,2014,3500000,1,32689,4,SE,3,10.3336/gm.48.1.11,"ON SNAKE CONES, ALTERNATING CONES AND RELATED CONSTRUCTIONS","Eda, Katsuya; Karimov, Umed H.; Repovs, Dusan; Zastrow, Andreas",GLASNIK MATEMATICKI,2013,2013,2,0.18,0.0,0.0
23550006,2011,2013,4400000,1,11401,3,SE,1,10.1021/jp4063912,Theoretical Study of Topographical Features around the Conical Intersections of 9-(2-Cyclopenten-1-ylidene)-9H-fluorene,"Amatatsu, Yoshiaki",JOURNAL OF PHYSICAL CHEMISTRY A,NOV 28 2013,2013,9,0.82,1.0,1.4
23550006,2011,2013,4400000,1,11401,3,SE,1,10.1021/jp401781a,Theoretical Study of Topographical Features around the Conical Intersections of Fluorene-Based Light-Driven Molecular Rotary Motor,"Amatatsu, Yoshiaki",JOURNAL OF PHYSICAL CHEMISTRY A,MAY 2 2013,2013,10,0.91,1.0,1.2
23550006,2011,2013,4400000,1,11401,3,SE,1,10.1021/jp306416x,"Ab Initio Molecular Orbital Study on the Excited States of [2.2]-, [3.3]-, and Siloxane-Bridged Paracyclophanes","Shirai, Soichi; Iwata, Suehiro; Maegawa, Yoshifumi; Tani, Takao; Inagaki, Shinji",JOURNAL OF PHYSICAL CHEMISTRY A,OCT 18 2012,2012,14,1.17,0.666666667,0.6
23550006,2011,2013,4400000,1,11401,3,SE,1,10.1021/jp207238n,Theoretical Design of a Light-Driven Molecular Rotary Motor with Low Energy Helical Inversion: 9-(5-Methyl-2-phenyl-2-cyclopenten-1-ylidene)-9H-fluorene,"Amatatsu, Yoshiaki",JOURNAL OF PHYSICAL CHEMISTRY A,NOV 24 2011,2011,17,1.31,1.333333333,2.2
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1039/c3cp54245a,Cysteine inhibits the fibrillisation and cytotoxicity of amyloid-beta 40 and 42: implications for the contribution of the thiophilic interaction,"Takai, Eisuke; Uda, Ken; Yoshida, Tomonori; Zako, Tamotsu; Maeda, Mizuo; Shiraki, Kentaro",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2014,2014,5,0.5,0.666666667,0.4
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1063/1.4861842,Degeneration of amyloid-beta fibrils caused by exposure to low-temperature atmospheric-pressure plasma in aqueous solution,"Takai, Eisuke; Ohashi, Gai; Yoshida, Tomonori; Soergjerd, Karin Margareta; Zako, Tamotsu; Maeda, Mizuo; Kitano, Katsuhisa; Shiraki, Kentaro",APPLIED PHYSICS LETTERS,JAN 13 2014,2014,14,1.4,2.666666667,2.0
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1021/jp401609p,Molecular Dynamics Simulation of the Arginine-Assisted Solubilization of Caffeic Acid: Intervention in the Interaction,"Hirano, Atsushi; Kameda, Tomoshi; Shinozaki, Daisuke; Arakawa, Tsutomu; Shiraki, Kentaro",JOURNAL OF PHYSICAL CHEMISTRY B,JUN 27 2013,2013,32,2.91,2.666666667,3.4
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1371/journal.pone.0070762,Arginine Inhibits Adsorption of Proteins on Polystyrene Surface,"Shikiya, Yui; Tomita, Shunsuke; Arakawa, Tsutomu; Shiraki, Kentaro",PLOS ONE,AUG 13 2013,2013,25,2.27,1.666666667,1.6
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1002/btpr.1762,Oligoethylene Glycols Prevent Thermal Aggregation of alpha-Chymotrypsin in a Temperature-Dependent Manner: Implications for Design Guidelines,"Tomita, Shunsuke; Tanabe, Yumiko; Shiraki, Kentaro",BIOTECHNOLOGY PROGRESS,13-Sep,2013,3,0.27,0.0,0.4
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1016/j.ijbiomac.2013.09.035,Synergistic solubilization of porcine myosin in physiological salt solution by arginine,"Takai, Eisuke; Yoshizawa, Shunsuke; Ejima, Daisuke; Arakawa, Tsutomu; Shiraki, Kentaro",INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,13-Nov,2013,60,5.45,1.666666667,3.2
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1016/j.ijbiomac.2011.11.005,Mechanistic insights into protein precipitation by alcohol,"Yoshikawa, Hiroki; Hirano, Atsushi; Arakawa, Tsutomu; Shiraki, Kentaro",INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,APR 1 2012,2012,66,5.5,3.333333333,4.2
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1021/la204717c,Adsorption and Disruption of Lipid Bilayers by Nanoscale Protein Aggregates,"Hirano, Atsushi; Yoshikawa, Hiroki; Matsushita, Shuhei; Yamada, Yoichi; Shiraki, Kentaro",LANGMUIR,FEB 28 2012,2012,28,2.33,4.333333333,4.4
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1021/la2043312,Improved Complementary Polymer Pair System: Switching for Enzyme Activity by PEGylated Polymers,"Kurinomaru, Takaaki; Tomita, Shunsuke; Kudo, Shinpei; Ganguli, Sumon; Nagasaki, Yukio; Shiraki, Kentaro",LANGMUIR,MAR 6 2012,2012,36,3.0,2.0,3.8
23550189,2011,2013,4000000,1,12102,3,SE,1,10.1002/bit.24531,Different mechanisms of action of poly(ethylene glycol) and arginine on thermal inactivation of lysozyme and ribonuclease A,"Tomita, Shunsuke; Nagasaki, Yukio; Shiraki, Kentaro",BIOTECHNOLOGY AND BIOENGINEERING,12-Oct,2012,12,1.0,1.0,1.4
23560872,2011,2013,3700000,1,24403,3,SE,2,10.1016/j.electacta.2012.04.151,Cu-filled through-hole electrode for ZnS using high adhesive strength Ni-P thin film,"Okamoto, Naoki; Miyamoto, Megumi; Saito, Takeyasu; Kondo, Kazuo; Fukumoto, Takafumi; Hirota, Masaki",ELECTROCHIMICA ACTA,NOV 1 2012,2012,4,0.33,0.333333333,0.4
23560872,2011,2013,3700000,1,24403,3,SE,2,10.1149/2.080204jes,Single Diallylamine-Type Copolymer Additive Which Perfectly Bottom-Up Fills Cu Electrodeposition,"Takeuchi, M.; Kondo, K.; Kuri, H.; Bunya, M.; Okamoto, N.; Saito, T.",JOURNAL OF THE ELECTROCHEMICAL SOCIETY,2012,2012,26,2.17,2.0,2.0
23560360,2011,2013,4100000,1,12605,3,SE,1,10.1016/j.jnoncrysol.2012.01.057,Heat treatment of amorphous silicon p-i-n solar cells with high-pressure H2O vapor,"Takenezawa, J.; Hasumi, M.; Sameshima, T.; Koida, T.; Kaneko, T.; Karasawa, M.; Kondo, M.",JOURNAL OF NON-CRYSTALLINE SOLIDS,SEP 1 2012,2012,5,0.42,0.0,0.4
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1007/s00158-014-1094-y,Linear programming approach to design of spatial link mechanism with partially rigid joints,"Ohsaki, Makoto; Kanno, Yoshihiro; Tsuda, Seita",STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,14-Dec,2014,10,1.0,0.666666667,1.6
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1007/s11081-015-9276-z,Optimal design of periodic frame structures with negative thermal expansion via mixed integer programming,"Hirota, Masayuki; Kanno, Yoshihiro",OPTIMIZATION AND ENGINEERING,15-Dec,2015,19,2.11,1.666666667,2.4
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1007/s11081-013-9225-7,A mixed integer programming approach to designing periodic frame structures with negative Poisson's ratio,"Kureta, Rui; Kanno, Yoshihiro",OPTIMIZATION AND ENGINEERING,14-Sep,2014,24,2.4,1.0,1.8
23560663,2011,2014,4000000,1,12601,4,SE,1,10.2140/jomms.2013.8.415,WORST-CASE LOAD IN PLASTIC LIMIT ANALYSIS OF FRAME STRUCTURES,"Kanno, Yoshihiro",JOURNAL OF MECHANICS OF MATERIALS AND STRUCTURES,OCT-DEC 2013,2013,0,0.0,0.0,0.0
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1002/eqe.2292,Damper placement optimization in a shear building model with discrete design variables: a mixed-integer second-order cone programming approach,"Kanno, Yoshihiro",EARTHQUAKE ENGINEERING & STRUCTURAL DYNAMICS,13-Sep,2013,29,2.64,1.333333333,2.2
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1007/s11081-011-9144-4,Second-order cone programming with warm start for elastoplastic analysis with von Mises yield criterion,"Yonekura, Kazuo; Kanno, Yoshihiro",OPTIMIZATION AND ENGINEERING,12-Jun,2012,29,2.42,0.666666667,1.0
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1016/j.engstruct.2012.04.012,Worst scenario detection in limit analysis of trusses against deficiency of structural components,"Kanno, Yoshihiro",ENGINEERING STRUCTURES,12-Sep,2012,9,0.75,0.666666667,0.8
23560663,2011,2014,4000000,1,12601,4,SE,1,10.1007/s00158-012-0881-6,Exploring new tensegrity structures via mixed integer programming,"Kanno, Yoshihiro",STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,13-Jul,2013,28,2.55,0.333333333,1.0
23550168,2011,2013,3900000,1,34506,3,SE,3,10.1007/s00706-013-1019-2,Selective acylation of the phenolic hydroxyl of (hydroxyalkyl)phenols by using vinyl carboxylates as acyl donors in the presence of rubidium fluoride,"Miyazawa, Toshifumi; Yamamoto, Masato; Danjo, Hiroshi",MONATSHEFTE FUR CHEMIE,13-Sep,2013,4,0.36,0.0,0.2
23550168,2011,2013,3900000,1,34506,3,SE,3,10.1021/ol4006882,Preparation of Tris(spiroorthocarbonate) Cyclophanes as Back to Back Ditopic Hosts,"Danjo, Hiroshi; Iwaso, Kazuhisa; Kawahata, Masatoshi; Ohara, Kazuaki; Miyazawa, Toshifumi; Yamaguchi, Kentaro",ORGANIC LETTERS,MAY 3 2013,2013,4,0.36,0.333333333,0.4
23550168,2011,2013,3900000,1,34506,3,SE,3,10.1007/s10529-012-1124-z,Chemoselective acylation of (hydroxyalkyl)phenols catalyzed by Candida antarctica lipase B,"Miyazawa, Toshifumi; Yamamoto, Masato; Danjo, Hiroshi",BIOTECHNOLOGY LETTERS,13-Apr,2013,4,0.36,0.0,0.2
23550168,2011,2013,3900000,1,34506,3,SE,3,10.1021/cg300098q,Polymorphism of Aromatic Sulfonamides with Fluorine Groups,"Terada, Sho; Katagiri, Kosuke; Masu, Hyuma; Danjo, Hiroshi; Se, Yoshihisa; Kawahata, Masatoshi; Tominaga, Masahide; Yamaguchi, Kentaro; Azumaya, Isao",CRYSTAL GROWTH & DESIGN,12-Jun,2012,26,2.17,3.0,3.0
23550168,2011,2013,3900000,1,34506,3,SE,3,10.1002/asia.201200162,Tris(spiroborate)-Type Anionic Nanocycles,"Danjo, Hiroshi; Mitani, Natsuyo; Muraki, Yusuke; Kawahata, Masatoshi; Azumaya, Isao; Yamaguchi, Kentaro; Miyazawa, Toshifumi",CHEMISTRY-AN ASIAN JOURNAL,12-Jun,2012,15,1.25,0.333333333,1.2
23540022,2011,2013,3800000,1,22604,3,SE,2,10.2140/pjm.2012.255.489,ANALOGUES OF LEVEL-N EISENSTEIN SERIES,"Tsumura, Hirofumi",PACIFIC JOURNAL OF MATHEMATICS,12-Feb,2012,4,0.33,0.0,0.0
23540022,2011,2013,3800000,1,22604,3,SE,2,10.1007/s00209-010-0705-6,Shuffle products for multiple zeta values and partial fraction decompositions of zeta-functions of root systems,"Komori, Yasushi; Matsumoto, Kohji; Tsumura, Hirofumi",MATHEMATISCHE ZEITSCHRIFT,11-Aug,2011,11,0.85,0.666666667,0.8
23560013,2011,2013,4100000,1,32644,3,SE,3,10.1063/1.4802652,Phase selective growth and characterization of vanadium dioxide films on silicon substrates,"Watanabe, Tomo; Okimura, Kunio; Hajiri, Tetsuya; Kimura, Shin-ichi; Sakai, Joe",JOURNAL OF APPLIED PHYSICS,APR 28 2013,2013,13,1.18,2.333333333,2.2
23560013,2011,2013,4100000,1,32644,3,SE,3,10.1063/1.4795813,Pulsed laser-deposited VO2 thin films on Pt layers,"Sakai, Joe; Zaghrioui, Mustapha; Vinh Ta Phuoc; Roger, Sylvain; Autret-Lambert, Cecile; Okimura, Kunio",JOURNAL OF APPLIED PHYSICS,MAR 28 2013,2013,32,2.91,2.666666667,3.6
23560013,2011,2013,4100000,1,32644,3,SE,3,10.1063/1.4870868,Temperature-dependent Raman and ultraviolet photoelectron spectroscopy studies on phase transition behavior of VO2 films with M1 and M2 phases,"Okimura, Kunio; Azhan, Nurul Hanis; Hajiri, Tetsuya; Kimura, Shin-ichi; Zaghrioui, Mustapha; Sakai, Joe",JOURNAL OF APPLIED PHYSICS,APR 21 2014,2014,44,4.4,3.0,3.0
23560013,2011,2013,4100000,1,32644,3,SE,3,10.1063/1.3700210,Stress-induced VO2 films with M2 monoclinic phase stable at room temperature grown by inductively coupled plasma-assisted reactive sputtering,"Okimura, Kunio; Watanabe, Tomo; Sakai, Joe",JOURNAL OF APPLIED PHYSICS,APR 1 2012,2012,40,3.33,2.0,3.6
23560013,2011,2013,4100000,1,32644,3,SE,3,10.1116/1.4733995,Low-temperature oriented growth of vanadium dioxide films on CoCrTa metal template on Si and vertical metal-insulator transition,"Okimura, Kunio; Mian, Md. Suruz",JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,12-Sep,2012,7,0.58,1.666666667,1.0
23540485,2011,2013,3100000,1,10101,3,SE,1,10.1002/jgra.50578,Preseismic ionospheric electron enhancements revisited,"Heki, Kosuke; Enomoto, Yuji",JOURNAL OF GEOPHYSICAL RESEARCH-SPACE PHYSICS,13-Oct,2013,68,6.18,4.666666667,5.8
23540485,2011,2013,3100000,1,10101,3,SE,1,10.1007/s00190-011-0511-x,GPS snow depth meter with geometry-free linear combinations of carrier phases,"Ozeki, Masaru; Heki, Kosuke",JOURNAL OF GEODESY,12-Mar,2012,77,6.42,3.0,4.6
23540485,2011,2013,3100000,1,10101,3,SE,1,10.1038/srep00931,Observation of Earth's free oscillation by dense GPS array: After the 2011 Tohoku megathrust earthquake,"Mitsui, Yuta; Heki, Kosuke",SCIENTIFIC REPORTS,DEC 5 2012,2012,15,1.25,1.333333333,2.0
23540485,2011,2013,3100000,1,10101,3,SE,1,10.1093/gji/ggt256,Scaling of early afterslip velocity and possible detection of tsunami-induced subsidence by GPS measurements immediately after the 2011 Tohoku-Oki earthquake,"Mitsui, Yuta; Heki, Kosuke",GEOPHYSICAL JOURNAL INTERNATIONAL,13-Oct,2013,6,0.55,1.0,0.6
23540485,2011,2013,3100000,1,10101,3,SE,1,10.1016/j.epsl.2012.12.031,Accelerated pacific plate subduction following interplate thrust earthquakes at the Japan trench,"Heki, Kosuke; Mitsui, Yuta",EARTH AND PLANETARY SCIENCE LETTERS,FEB 1 2013,2013,42,3.82,3.333333333,4.2
23540425,2011,2013,4000000,1,32660,3,SE,3,10.1007/s10948-013-2149-9,Distribution of the Impurity Resonance Energy in Bi2Sr2CaCu2O8+delta Observed by Scanning Tunneling Spectroscopy,"Nakamura, H.; Machida, T.; Iguchi, M.; Yamasaki, T.; Kaneko, A.; Kariya, H.; Morohoshi, D.; Ooi, S.; Mochiku, T.; Hirata, K.; Hasegawa, T.; Sakata, H.",JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM,13-Aug,2013,1,0.09,0.333333333,0.2
23560357,2011,2013,3200000,1,12301,3,SE,1,10.1063/1.4864423,Positive temperature variation of the bandgap energy in the single-crystalline chalcopyrite semiconductor AgInS2,"Ozaki, Shunji; Horikoshi, Yoshimichi",JOURNAL OF APPLIED PHYSICS,FEB 7 2014,2014,3,0.3,0.666666667,0.6
23560357,2011,2013,3200000,1,12301,3,SE,1,10.1063/1.4803892,Optical absorption and photoreflectance spectroscopy of the single-crystalline chalcopyrite semiconductor AgGaSe2,"Hori, Takehito; Ozaki, Shunji",JOURNAL OF APPLIED PHYSICS,MAY 7 2013,2013,7,0.64,1.0,1.0
23550222,2011,2013,4100000,1,11301,3,SE,1,10.1021/ic500466w,"Synthesis, Crystal Structure, and High-Temperature Phase Transition of the Novel Plumbide Na2MgPb","Yamada, Takahiro; Ikeda, Takuji; Stoffel, Ralf P.; Deringer, Volker L.; Dronskowski, Richard; Yamane, Hisanori",INORGANIC CHEMISTRY,MAY 19 2014,2014,8,0.8,0.666666667,0.6
23550222,2011,2013,4100000,1,11301,3,SE,1,10.1016/j.matlet.2013.02.022,Preparation of micro-porous Si particles from Mg2Si powder,"Yamada, Takahiro; Itahara, Hiroshi; Yamane, Hisanori",MATERIALS LETTERS,MAY 1 2013,2013,8,0.73,0.666666667,1.0
23550222,2011,2013,4100000,1,11301,3,SE,1,10.1016/j.intermet.2011.11.002,Powder X-ray diffraction pattern of NbSi1.9 containing planar stacking faults,"Yamane, Hisanori; Sato, Hiroto; Yamada, Takahiro",INTERMETALLICS,12-Mar,2012,0,0.0,0.0,0.0
23550058,2011,2013,4100000,1,24403,3,SE,2,10.1007/s11164-012-0652-4,Emission and transient absorption measurements of substitution effects of C-C triple bonds on relaxation processes of the fluorescent state of naphthalenes,"Yamaji, Minoru; Maeda, Hajime; Minamida, Keita; Maeda, Tomohiro; Asai, Kengo; Konishi, Gen-Ichi; Mizuno, Kazuhiko",RESEARCH ON CHEMICAL INTERMEDIATES,13-Jan,2013,16,1.45,1.666666667,1.6
23550058,2011,2013,4100000,1,24403,3,SE,2,10.1007/s11164-012-0650-6,Improved efficiency and product selectivity in the photo-Claisen-type rearrangement of an aryl naphthylmethyl ether using a microreactor/flow system,"Maeda, Hajime; Nashihara, Satoshi; Mukae, Hirofumi; Yoshimi, Yasuharu; Mizuno, Kazuhiko",RESEARCH ON CHEMICAL INTERMEDIATES,13-Jan,2013,22,2.0,3.666666667,3.0
23550058,2011,2013,4100000,1,24403,3,SE,2,10.1039/c3pp50243k,Formation of a new benzotriquinane skeleton via intramolecular photocycloaddition reactions of a phenylethynes moiety to a 1-cyanonaphthalene ring system,"Mizuno, Kazuhiko; Negoro, Naoki; Nagayama, Yoshinori; Maeda, Hajime; Ikeda, Hiroshi",PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES,2014,2014,9,0.9,0.0,1.0
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1021/la2006953,Multistep Growth Mechanism of Calcium Phosphate in the Earliest Stage of Morphology-Controlled Biomineralization,"Nonoyama, Takayuki; Kinoshita, Takatoshi; Higuchi, Masahiro; Nagata, Kenji; Tanaka, Masayoshi; Sato, Kimiyasu; Kato, Katsuya",LANGMUIR,JUN 7 2011,2011,29,2.23,3.333333333,3.4
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1021/ja211347n,"TiO2 Synthesis Inspired by Biomineralization: Control of Morphology, Crystal Phase, and Light-Use Efficiency in a Single Process","Nonoyama, Takayuki; Kinoshita, Takatoshi; Higuchi, Masahiro; Nagata, Kenji; Tanaka, Masayoshi; Sato, Kimiyasu; Kato, Katsuya",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,MAY 30 2012,2012,101,8.42,11.66666667,12.8
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1039/c3cc44947e,Calcium carbonate biomineralization utilizing a multifunctional beta-sheet peptide template,"Murai, Kazuki; Higuchi, Masahiro; Kinoshita, Takatoshi; Nagata, Kenji; Kato, Katsuya",CHEMICAL COMMUNICATIONS,2013,2013,16,1.45,0.666666667,1.2
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1039/c3cp50916h,"Design of a nanocarrier with regulated drug release ability utilizing a reversible conformational transition of a peptide, responsive to slight changes in pH","Murai, Kazuki; Higuchi, Masahiro; Kinoshita, Takatoshi; Nagata, Kenji; Kato, Katsuya",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2013,2013,16,1.45,1.0,1.8
23560925,2011,2013,3600000,1,82626,3,SE,10,10.2109/jcersj2.121.797,Hydrothermal synthesis of hydroxyapatite nanoparticles and their protein adsorption behavior,"Nagata, Fukue; Yamauchi, Yoshihiro; Tomita, Masahiro; Kato, Katsuya",JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,13-Sep,2013,15,1.36,0.0,0.4
23560925,2011,2013,3600000,1,82626,3,SE,10,10.2109/jcersj2.122.134,Preparation of silica hydrogels using a synthetic peptide for application as carriers for controlled drug release and mesoporous oxides,"Kawachi, Yuki; Kugimiya, Shin-ichi; Kato, Katsuya",JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,14-Feb,2014,4,0.4,0.666666667,0.4
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1002/cplu.201300321,Silica Mineralization by a Peptide Template Having a High Charge Relay Effect,"Murai, Kazuki; Higuchi, Masahiro; Kuno, Tatsuya; Kato, Katsuya",CHEMPLUSCHEM,14-Apr,2014,11,1.1,0.666666667,1.2
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1246/cl.2012.1547,Structural Formation Ability of Peptide Secondary Structure on Silica Biomineralization,"Kuno, Tatsuya; Nonoyama, Takayuki; Hirao, Kiyoshi; Kato, Katsuya",CHEMISTRY LETTERS,NOV 5 2012,2012,4,0.33,0.333333333,0.2
23560925,2011,2013,3600000,1,82626,3,SE,10,10.1016/j.apsusc.2011.12.009,Arrangement techniques of proteins and cells using amorphous calcium phosphate nanofiber scaffolds,"Nonoyama, Takayuki; Kinoshita, Takatoshi; Higuchi, Masahiro; Nagata, Kenji; Tanaka, Masayoshi; Kamada, Mari; Sato, Kimiyasu; Kato, Katsuya",APPLIED SURFACE SCIENCE,DEC 1 2012,2012,7,0.58,0.666666667,1.0
